protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,all_images,1000,2607,2681,0.9075320885703467,0.8877284595300261,0.9129267357115458,0.9001512859304084,2380,301,227,0,,0.9072130456481095
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,multi_face,556,2446,2465,0.9172766671649115,0.9144016227180527,0.9215044971381848,0.9179393198941153,2254,211,192,0,,0.9199029153851542
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,single_face,161,161,173,0.766674861930961,0.7283236994219653,0.782608695652174,0.7544910179640718,126,47,35,0,,0.7701507766071276
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,no_face,283,0,43,0.0,0.0,0.0,0.0,0,43,0,33,0.88339222614841,0.88339222614841
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,very_small_or_distant_face,52,97,104,0.874570919180994,0.8269230769230769,0.8865979381443299,0.8557213930348259,86,18,11,0,,0.8729113157448286
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,small_face,229,793,847,0.9396904727427197,0.885478158205431,0.9457755359394704,0.9146341463414634,750,97,43,0,,0.9319604507665646
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,medium_face,223,719,736,0.9273641991084607,0.9103260869565217,0.9318497913769124,0.9209621993127148,670,66,49,0,,0.926975522918824
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,large_face,42,75,65,0.7954397714674468,0.9230769230769231,0.8,0.8571428571428571,60,5,15,0,,0.8265934065934066
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,mixed_scale_face,171,923,886,0.879143572004341,0.9187358916478555,0.8819068255687974,0.8999447208402431,814,72,109,0,,0.8900992059945647
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,edge_or_partial_face,376,1585,1578,0.9006988361067199,0.9093789607097592,0.9053627760252366,0.9073664242807461,1435,143,150,0,,0.9062653065575663
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,profile_or_occluded_face,206,862,903,0.9325636331725258,0.8959025470653378,0.9385150812064965,0.91671388101983,809,94,53,0,,0.9288035277457141
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,downward_egocentric_view,242,698,681,0.8834825909668699,0.908957415565345,0.8868194842406877,0.8977519941986946,619,62,79,0,,0.8917664048626552
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,motion_blur_or_low_sharpness,194,335,333,0.7992315431350933,0.8198198198198198,0.8149253731343283,0.8173652694610778,273,60,62,0,,0.8160247918845649
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,low_light_or_dim,199,469,485,0.8764575398034944,0.8556701030927835,0.8848614072494669,0.870020964360587,415,70,54,0,,0.8782321661115787
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,high_clutter,360,1131,1172,0.9331911071354757,0.9044368600682594,0.9372236958443855,0.9205384281372123,1060,112,71,0,,0.9297736953399797
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,outdoor_or_vehicle_scene,23,13,17,0.9821780783319245,0.7647058823529411,1.0,0.8666666666666666,13,4,0,0,,0.9431372549019608
01_baseline_500,deployable_category_policy,all_images,500,1323,1253,0.8756625569872404,0.9289704708699122,0.8798185941043084,0.9037267080745341,1164,89,159,0,,0.8907108102734251
01_baseline_500,deployable_category_policy,multi_face,280,1240,1185,0.887933237667547,0.9333333333333333,0.8919354838709678,0.9121649484536083,1106,79,134,0,,0.9011326349628646
01_baseline_500,deployable_category_policy,single_face,83,83,65,0.6962817534086425,0.8923076923076924,0.6987951807228916,0.7837837837837838,58,7,25,0,,0.7393935826465947
01_baseline_500,deployable_category_policy,no_face,137,0,3,0.0,0.0,0.0,0.0,0,3,0,3,0.9781021897810219,0.9781021897810219
01_baseline_500,deployable_category_policy,very_small_or_distant_face,40,81,81,0.8599284921994473,0.8641975308641975,0.8641975308641975,0.8641975308641975,70,11,11,0,,0.8641975308641974
01_baseline_500,deployable_category_policy,small_face,110,386,384,0.9186956095910677,0.9296875,0.9248704663212435,0.9272727272727271,357,27,29,0,,0.9259527349269902
01_baseline_500,deployable_category_policy,medium_face,73,169,160,0.874342064657807,0.93125,0.8816568047337278,0.9057750759878419,149,11,20,0,,0.8926456920738836
01_baseline_500,deployable_category_policy,large_face,14,14,9,0.6428571428571429,1.0,0.6428571428571429,0.782608695652174,9,0,5,0,,0.7135093167701864
01_baseline_500,deployable_category_policy,mixed_scale_face,126,673,616,0.8580432408182823,0.939935064935065,0.8603268945022289,0.8983708301008534,579,37,94,0,,0.8777986954451685
01_baseline_500,deployable_category_policy,edge_or_partial_face,183,767,714,0.865171926111657,0.9327731092436975,0.8683181225554107,0.8993923024983119,666,48,101,0,,0.8825321662099648
01_baseline_500,deployable_category_policy,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,deployable_category_policy,downward_egocentric_view,153,697,655,0.8748343825790854,0.934351145038168,0.8780487804878049,0.9053254437869822,612,43,85,0,,0.8904981827676356
01_baseline_500,deployable_category_policy,motion_blur_or_low_sharpness,100,208,182,0.7670754972328543,0.8901098901098901,0.7788461538461539,0.8307692307692308,162,20,46,0,,0.8029532967032967
01_baseline_500,deployable_category_policy,low_light_or_dim,100,265,250,0.8764318836654368,0.932,0.879245283018868,0.904854368932039,233,17,32,0,,0.8909230261952739
01_baseline_500,deployable_category_policy,high_clutter,170,554,531,0.900150667605523,0.9416195856873822,0.9025270758122743,0.9216589861751151,500,31,54,0,,0.9112193043904954
01_baseline_500,deployable_category_policy,outdoor_or_vehicle_scene,5,9,10,1.0,0.9,1.0,0.9473684210526316,9,1,0,0,,0.9768421052631578
02_egocentric_stress_500,deployable_category_policy,all_images,500,1284,1341,0.9253454579086746,0.8933631618195377,0.9330218068535826,0.9127619047619048,1198,143,86,0,,0.9239909668272587
02_egocentric_stress_500,deployable_category_policy,multi_face,276,1206,1247,0.9339483461029592,0.9085805934242182,0.939469320066335,0.9237668161434978,1133,114,73,0,,0.9324548214214141
02_egocentric_stress_500,deployable_category_policy,single_face,78,78,81,0.7622153853290667,0.8024691358024691,0.8333333333333334,0.8176100628930817,65,16,13,0,,0.8263160959701841
02_egocentric_stress_500,deployable_category_policy,no_face,146,0,13,0.0,0.0,0.0,0.0,0,13,0,11,0.9246575342465754,0.9246575342465754
02_egocentric_stress_500,deployable_category_policy,very_small_or_distant_face,12,16,19,0.9722639696904404,0.8421052631578947,1.0,0.9142857142857143,16,3,0,0,,0.9627819548872181
02_egocentric_stress_500,deployable_category_policy,small_face,119,407,439,0.923431597079322,0.8678815489749431,0.9361179361179361,0.900709219858156,381,58,26,0,,0.9204421183386919
02_egocentric_stress_500,deployable_category_policy,medium_face,150,550,568,0.938887537977056,0.9137323943661971,0.9436363636363636,0.9284436493738819,519,49,31,0,,0.9368477881437265
02_egocentric_stress_500,deployable_category_policy,large_face,28,61,55,0.8496532622077227,0.9454545454545454,0.8524590163934426,0.8965517241379309,52,3,9,0,,0.8727817462356751
02_egocentric_stress_500,deployable_category_policy,mixed_scale_face,45,250,247,0.9179171344378579,0.9311740890688259,0.92,0.9255533199195171,230,17,20,0,,0.9225057388867619
02_egocentric_stress_500,deployable_category_policy,edge_or_partial_face,193,818,835,0.9247753807825039,0.911377245508982,0.9303178484107579,0.9207501512401693,761,74,57,0,,0.9260318638279331
02_egocentric_stress_500,deployable_category_policy,profile_or_occluded_face,206,862,884,0.9293872995501871,0.9117647058823529,0.9350348027842227,0.9232531500572737,806,78,56,0,,0.9297623799122985
02_egocentric_stress_500,deployable_category_policy,downward_egocentric_view,89,1,5,0.0,0.0,0.0,0.0,0,5,1,0,,0.0
