egocentric_relative_path,file_name_ego,file_ext_ego,file_size_bytes_ego,checksum_sha256_ego,image_width_ego,image_height_ego,egocentric_stream_id,view_type_ego,egocentric_participant_id,day_or_session_id_ego,read_status_ego,integrity_status_ego,day_id,timestamp_id,exocentric_relative_path,file_name_exo,file_ext_exo,file_size_bytes_exo,checksum_sha256_exo,image_width_exo,image_height_exo,exocentric_stream_id,view_type_exo,participant_id,day_or_session_id_exo,read_status_exo,integrity_status_exo,pair_id,ego_face_count_seed,exo_face_count_seed,ego_face_count,exo_face_count,evaluated,skip_reason,original_max_cross_view_cosine,blur_max_cross_view_cosine,pixelate_max_cross_view_cosine,control_original_max_cross_view_cosine,control_blur_max_cross_view_cosine,control_pixelate_max_cross_view_cosine,original_gap_vs_control,blur_gap_vs_control,pixelate_gap_vs_control
day2/members/onanong/12_0284.webp,12_0284.webp,webp,201466,128e5bf88c5224c9286cb6974909572b584d2f24a13e4d79b637d86439e3a0d0,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,12_0284,day2/fixed/living1/12_0284.webp,12_0284.webp,webp,345516,914b1bb5c218eca9ae377d6bbefa7940e4e605cb9131dedc69e7c6aa59097231,3840,2160,living1,exocentric,,day2,ok,valid,day2::12_0284::onanong::living1,2,8,2,8,True,,0.5526940822601318,0.4754723906517029,0.45480406284332275,0.3318912088871002,0.4322192072868347,0.3525964617729187,0.22080287337303162,0.043253183364868164,0.10220760107040405
day2/members/werner/12_0490.webp,12_0490.webp,webp,413724,eda7377bebe15f930f724ff7c8db07334b8bc505835ba4df912907bd5281c53e,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,12_0490,day2/fixed/living1/12_0490.webp,12_0490.webp,webp,334874,1451040759440cbdabf819e91d077d31c36d6d3ed8ee4cede471a6a4aff4721a,3840,2160,living1,exocentric,,day2,ok,valid,day2::12_0490::werner::living1,2,7,2,7,True,,0.3318912088871002,0.4322192072868347,0.3525964617729187,0.5526940822601318,0.4754723906517029,0.45480406284332275,-0.22080287337303162,-0.043253183364868164,-0.10220760107040405
day2/members/werner/12_0579.webp,12_0579.webp,webp,456340,a57babcc2ffc425af35f30df0975960fbe11b1f3e5529f0db839b1ccd036c1aa,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,12_0579,day2/fixed/living1/12_0579.webp,12_0579.webp,webp,370596,ddd7288d5f2eb5051749ebc50830ca975777fa970b47d4c6c2193a4ee35b5eff,3840,2160,living1,exocentric,,day2,ok,valid,day2::12_0579::werner::living1,2,5,2,5,True,,0.36573925614356995,0.4103944003582001,0.17476075887680054,0.5526940822601318,0.4754723906517029,0.45480406284332275,-0.1869548261165619,-0.06507799029350281,-0.2800433039665222
day2/members/werner/14_0689.webp,14_0689.webp,webp,334308,e9429adf6ea7661ded9293840a56c3b05dd673726717d0333fde55fe2a855937,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,14_0689,day2/fixed/living1/14_0689.webp,14_0689.webp,webp,350994,879a5a5efb1a26c94bbb68e726ead48c9de07189fe2aad707becc68fffc48292,3840,2160,living1,exocentric,,day2,ok,valid,day2::14_0689::werner::living1,1,1,1,1,True,,0.3383309245109558,0.29265785217285156,0.08841423690319061,0.5526940822601318,0.4754723906517029,0.45480406284332275,-0.21436315774917603,-0.18281453847885132,-0.36638982594013214
day2/members/werner/15_0205.webp,15_0205.webp,webp,303962,a869422a78157bfffa9fad485e053b26fd1afd85dc9e434dd1efeae92b447b62,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,15_0205,day2/fixed/living1/15_0205.webp,15_0205.webp,webp,290224,e5113fb22fea7c6997e9b969ca91c416f459d6b1469d7292a8b18a81a081ff41,3840,2160,living1,exocentric,,day2,ok,valid,day2::15_0205::werner::living1,1,2,1,2,True,,0.3568097651004791,0.4699658155441284,0.3096255362033844,0.5526940822601318,0.4754723906517029,0.45480406284332275,-0.1958843171596527,-0.005506575107574463,-0.14517852663993835
day2/members/klaus/17_0415.webp,17_0415.webp,webp,250318,c6d2d9847f5da6e9d0be57c8919d98ac36d8a98c575d8a0b42b31286d210ad0e,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,17_0415,day2/fixed/living1/17_0415.webp,17_0415.webp,webp,326210,5b415933551d0a39086428195e86971a9a65faa74086ce61694049a1083ad888,3840,2160,living1,exocentric,,day2,ok,valid,day2::17_0415::klaus::living1,1,2,1,2,True,,0.2171737402677536,0.2784073054790497,0.1928812861442566,0.5526940822601318,0.4754723906517029,0.45480406284332275,-0.33552034199237823,-0.1970650851726532,-0.26192277669906616
day2/members/cathal/18_0360.webp,18_0360.webp,webp,180158,892a4ae9c30dce4834ee34f406432e157365896402a16dd428d3aa8b1f09956f,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,18_0360,day2/fixed/living1/18_0360.webp,18_0360.webp,webp,309436,d3e0472b4a33cbd6d35138be663ae2208f70f94765d89ddcb558dcb57a0e68a0,3840,2160,living1,exocentric,,day2,ok,valid,day2::18_0360::cathal::living1,1,2,1,2,True,,0.36014631390571594,0.07364732027053833,0.20585669577121735,0.5526940822601318,0.4754723906517029,0.45480406284332275,-0.1925477683544159,-0.40182507038116455,-0.2489473670721054
day2/members/bjorn/19_0484.webp,19_0484.webp,webp,134442,a472d3b5577da8a7e40469277f683e561587ac6e11c50fe764886abaf42744ec,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,19_0484,day2/fixed/living1/19_0484.webp,19_0484.webp,webp,303816,5917a77041afe44fc95ef3c3ac7fc04efab2e39f87a01285322c7937283354b5,3840,2160,living1,exocentric,,day2,ok,valid,day2::19_0484::bjorn::living1,2,2,2,2,True,,0.4083145260810852,0.21916018426418304,0.34972912073135376,0.5526940822601318,0.4754723906517029,0.45480406284332275,-0.14437955617904663,-0.25631220638751984,-0.105074942111969
day2/members/cathal/20_0267.webp,20_0267.webp,webp,209670,824cf4e559f5a18c92fd42422d32978131a22d9e42a5df2bbdd469fc4a6eb754,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,20_0267,day2/fixed/living1/20_0267.webp,20_0267.webp,webp,304670,7b3368103d4353334ea99c63bde45116e78723a0d76645f8a8c32dca79f6077f,3840,2160,living1,exocentric,,day2,ok,valid,day2::20_0267::cathal::living1,3,5,3,5,True,,0.5742760300636292,0.4547646641731262,0.5839684009552002,0.5526940822601318,0.4754723906517029,0.45480406284332275,0.021581947803497314,-0.02070772647857666,0.12916433811187744
day2/members/florian/20_0422.webp,20_0422.webp,webp,234952,9b8dbd30e8aba502465d2c6bc01a01a9511cc2d987ee75a39c2b5333c8006d9e,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,20_0422,day2/fixed/living1/20_0422.webp,20_0422.webp,webp,316080,c8da56c9cc1c843bb380cfa00cfa4ac09ac8fe8c62ae966f696d52040ae6b85b,3840,2160,living1,exocentric,,day2,ok,valid,day2::20_0422::florian::living1,2,8,2,8,True,,0.5138700604438782,0.3739827275276184,0.5636489987373352,0.5526940822601318,0.4754723906517029,0.45480406284332275,-0.03882402181625366,-0.10148966312408447,0.10884493589401245
day2/members/florian/10_0682.webp,10_0682.webp,webp,386704,85a44baef05ef1b5916b298e899e2be3cc37457d3babb8b2f8b24766abc9af0f,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,10_0682,day2/fixed/living2/10_0682.webp,10_0682.webp,webp,370238,fc76d921b40c8c0418cabb22d55ab7d349d9f6e814fdea226ca9917019d2b10e,3840,2160,living2,exocentric,,day2,ok,valid,day2::10_0682::florian::living2,4,2,4,2,True,,0.25753605365753174,0.2766754627227783,0.39562398195266724,0.5241279602050781,0.0614473819732666,0.44905009865760803,-0.2665919065475464,0.21522808074951172,-0.053426116704940796
day2/members/stevan/11_0598.webp,11_0598.webp,webp,147574,26fa946d2e488d84a7ef44fd8690ecad69afacee0b1e33c879d5c139f74e8bf8,3840,2160,stevan,egocentric,stevan,day2,ok,valid,day2,11_0598,day2/fixed/living2/11_0598.webp,11_0598.webp,webp,342506,7ed043165cfa144fb1c3296a402e15d15ebe05110ecc5cb225fd914289bec569,3840,2160,living2,exocentric,,day2,ok,valid,day2::11_0598::stevan::living2,1,1,1,1,True,,0.5241279602050781,0.0614473819732666,0.44905009865760803,0.25753605365753174,0.2766754627227783,0.39562398195266724,0.2665919065475464,-0.21522808074951172,0.053426116704940796
day2/members/bjorn/12_0282.webp,12_0282.webp,webp,226878,4a821d52433c2370221220399eed86d5b43d886043401cbc625f2f71c6b35488,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,12_0282,day2/fixed/living2/12_0282.webp,12_0282.webp,webp,389958,3dce4eb960276026e86decb8640bbe14b0658c3648c6f336e2f35e65ef6573e4,3840,2160,living2,exocentric,,day2,ok,valid,day2::12_0282::bjorn::living2,1,2,1,2,True,,0.21697336435317993,-0.04235716536641121,0.02220367267727852,0.25753605365753174,0.2766754627227783,0.39562398195266724,-0.04056268930435181,-0.31903262808918953,-0.3734203092753887
day2/members/werner/12_0440.webp,12_0440.webp,webp,222104,7d6527cbd53e5acd4b47eccc30611bab3da8807954cad1ccf414769ab4b881d9,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,12_0440,day2/fixed/living2/12_0440.webp,12_0440.webp,webp,330574,ed79194837769cf17361601c4956c6c71cb00745d859842d49f20a7cba26d739,3840,2160,living2,exocentric,,day2,ok,valid,day2::12_0440::werner::living2,1,7,1,7,True,,0.3604778051376343,0.3921557366847992,0.3249291479587555,0.25753605365753174,0.2766754627227783,0.39562398195266724,0.10294175148010254,0.11548027396202087,-0.07069483399391174
day2/members/werner/13_0460.webp,13_0460.webp,webp,1246802,d9d07c3b8a6571dfcd061bbeea5d02969eeddedea25599c404402318f3201e7f,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,13_0460,day2/fixed/living2/13_0460.webp,13_0460.webp,webp,394296,aa0281ae54335399ef4a64c018da5f19588b76f3fedfaf9dae0cecf12e971133,3840,2160,living2,exocentric,,day2,ok,valid,day2::13_0460::werner::living2,1,4,1,4,True,,0.42054635286331177,0.1942422240972519,0.27490419149398804,0.25753605365753174,0.2766754627227783,0.39562398195266724,0.16301029920578003,-0.08243323862552643,-0.1207197904586792
day2/members/allie/14_0571.webp,14_0571.webp,webp,188510,16a2e2ea0aa49366add87d504b0494d29278fc705c2ad5419c15462fd6bde994,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,14_0571,day2/fixed/living2/14_0571.webp,14_0571.webp,webp,393974,4d0ba9e631f010b6772e008158230eb5d93aba21d97f135e550e13d6af007684,3840,2160,living2,exocentric,,day2,ok,valid,day2::14_0571::allie::living2,2,1,2,1,True,,0.22955471277236938,0.2579129934310913,0.21706369519233704,0.25753605365753174,0.2766754627227783,0.39562398195266724,-0.027981340885162354,-0.01876246929168701,-0.1785602867603302
day2/members/onanong/15_0660.webp,15_0660.webp,webp,277764,57f458e6718ad0ba8d88640b7c0088152f1d5a9209c35373c14bdfd799a22eac,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,15_0660,day2/fixed/living2/15_0660.webp,15_0660.webp,webp,285366,b35b8b4e78293c8c57915fa4c2fa77c27deff71c5654773f41d29e3c960a6049,3840,2160,living2,exocentric,,day2,ok,valid,day2::15_0660::onanong::living2,1,2,1,2,True,,0.34206047654151917,0.2630309760570526,0.2095382809638977,0.25753605365753174,0.2766754627227783,0.39562398195266724,0.08452442288398743,-0.013644486665725708,-0.18608570098876953
day2/members/tien/18_0094.webp,18_0094.webp,webp,102882,383ac7fd1576fbe6c07452ace2560482bcdea0e8de95c347a151278b4a86b2f7,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,18_0094,day2/fixed/living2/18_0094.webp,18_0094.webp,webp,279550,030ac0e8b66e35aef95eee936747ad718e1f26ee715cb0600315f595129ae29e,3840,2160,living2,exocentric,,day2,ok,valid,day2::18_0094::tien::living2,1,4,1,4,True,,0.3843611478805542,0.22340309619903564,0.34034669399261475,0.25753605365753174,0.2766754627227783,0.39562398195266724,0.12682509422302246,-0.053272366523742676,-0.05527728796005249
day2/members/stevan/10_0655.webp,10_0655.webp,webp,301324,f2210c1aa8eb14ac4b89b1342a8b76a35126fddd9440859fd60e32a8fede4ca4,3840,2160,stevan,egocentric,stevan,day2,ok,valid,day2,10_0655,day2/fixed/meeting/10_0655.webp,10_0655.webp,webp,260984,6cd72523fe0b40bcbc8f2eda8b2067340ea7380fa58818d86efa3e84133d7427,3840,2160,meeting,exocentric,,day2,ok,valid,day2::10_0655::stevan::meeting,4,9,4,9,True,,0.38984984159469604,0.5226720571517944,0.45354795455932617,0.4696789085865021,0.4243953227996826,0.506798267364502,-0.07982906699180603,0.09827673435211182,-0.05325031280517578
day2/members/florian/11_0008.webp,11_0008.webp,webp,302674,96b91a5c95ed8e00cbe5b2b5aa14d6799bfcb5234188ec4b6e1e2b1158196c50,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,11_0008,day2/fixed/meeting/11_0008.webp,11_0008.webp,webp,258944,1b36a3450696331a0faa05e5574959ab5dc3d092be12fec5536f29115a1732a6,3840,2160,meeting,exocentric,,day2,ok,valid,day2::11_0008::florian::meeting,6,4,6,4,True,,0.4696789085865021,0.4243953227996826,0.506798267364502,0.38984984159469604,0.5226720571517944,0.45354795455932617,0.07982906699180603,-0.09827673435211182,0.05325031280517578
day2/members/luca/11_0117.webp,11_0117.webp,webp,354650,dcba1ff33755d5be6e11e956f77e260c9fdcf704f03ce4672c6cfb1fec38b789,3840,2160,luca,egocentric,luca,day2,ok,valid,day2,11_0117,day2/fixed/meeting/11_0117.webp,11_0117.webp,webp,258858,599f6c811dd65b8a57191e24564f792b19eea8ac288f238549c0f141bf9d2253,3840,2160,meeting,exocentric,,day2,ok,valid,day2::11_0117::luca::meeting,7,3,7,3,True,,0.573655366897583,0.3311767578125,0.49900317192077637,0.38984984159469604,0.5226720571517944,0.45354795455932617,0.18380552530288696,-0.19149529933929443,0.045455217361450195
day2/members/werner/11_0447.webp,11_0447.webp,webp,308074,b84069281df64e8b3517f5001160416fbe518bc7ffcc27a85d1e053f22701606,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,11_0447,day2/fixed/meeting/11_0447.webp,11_0447.webp,webp,258700,a19669a033d0dc64ab16ed96243da7ee48eea9c4870cf31232eedc8aa83fb19a,3840,2160,meeting,exocentric,,day2,ok,valid,day2::11_0447::werner::meeting,5,3,5,3,True,,0.6573401689529419,0.3452465534210205,0.6197629570960999,0.38984984159469604,0.5226720571517944,0.45354795455932617,0.26749032735824585,-0.17742550373077393,0.16621500253677368
day2/members/bjorn/11_0510.webp,11_0510.webp,webp,298964,af68f5de7f073710fc0baf59aa88cf9034c4e836513a91611089200062b4e4d5,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,11_0510,day2/fixed/meeting/11_0510.webp,11_0510.webp,webp,258552,d22bb42391f8183371059b8934f2326e1e434d8ad211027c2bd93798a38b04b8,3840,2160,meeting,exocentric,,day2,ok,valid,day2::11_0510::bjorn::meeting,6,5,6,5,True,,0.43704745173454285,0.3859383165836334,0.5201273560523987,0.38984984159469604,0.5226720571517944,0.45354795455932617,0.0471976101398468,-0.136733740568161,0.06657940149307251
day2/members/onanong/14_0197.webp,14_0197.webp,webp,356368,8e1d014de960241cf125abdebab6756eb6dc06e1fbe87ba420fc19df97efce60,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,14_0197,day2/fixed/meeting/14_0197.webp,14_0197.webp,webp,256242,7ce1441896b308546e69519e4e59f6703f505743661ec552b0900df95a501eda,3840,2160,meeting,exocentric,,day2,ok,valid,day2::14_0197::onanong::meeting,1,5,1,5,True,,0.43095916509628296,0.2711712121963501,0.43880510330200195,0.38984984159469604,0.5226720571517944,0.45354795455932617,0.041109323501586914,-0.25150084495544434,-0.014742851257324219
day2/members/cathal/20_0089.webp,20_0089.webp,webp,199686,1707dd3d5d7303b84bfac1885a4abc43cf99bc5e47fe432c193c5bce90ae48f3,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,20_0089,day2/fixed/meeting/20_0089.webp,20_0089.webp,webp,265728,cc7cafa3313f6db8dda71a6ed4daf884e97d7c8d8557f27e1f798c33064e7027,3840,2160,meeting,exocentric,,day2,ok,valid,day2::20_0089::cathal::meeting,4,3,4,3,True,,0.3491567373275757,0.4330596327781677,0.3928823173046112,0.38984984159469604,0.5226720571517944,0.45354795455932617,-0.04069310426712036,-0.08961242437362671,-0.060665637254714966
day2/members/cathal/20_0669.webp,20_0669.webp,webp,187364,40a694540b1321b10cbfe5265a0d5bac7f6718cadbca35352b6e6216815d215f,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,20_0669,day2/fixed/meeting/20_0669.webp,20_0669.webp,webp,266888,e9a0bbbb94db8b2e17b135765ee3635a4ace1b6859d2df02ecb8bb771efb1f6d,3840,2160,meeting,exocentric,,day2,ok,valid,day2::20_0669::cathal::meeting,1,2,1,2,True,,0.09815442562103271,0.1467825472354889,0.15052087604999542,0.38984984159469604,0.5226720571517944,0.45354795455932617,-0.29169541597366333,-0.37588950991630554,-0.30302707850933075
day3/members/luca/13_0169.webp,13_0169.webp,webp,331328,e892c6ee3f1f0a8eaf0aa7c327be071c178b2a23bff0cb4f11a8669c7c1f616c,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,13_0169,day3/fixed/kitchen/13_0169.webp,13_0169.webp,webp,287940,9b66582831e0a1fa093f7adbb94ae77d05eac0515fdf57362d8fa3977e34c56e,3840,2160,kitchen,exocentric,,day3,ok,valid,day3::13_0169::luca::kitchen,2,3,2,3,True,,0.47315534949302673,0.4145408272743225,0.65043044090271,0.25389569997787476,0.03627929836511612,0.1924496293067932,0.21925964951515198,0.3782615289092064,0.45798081159591675
day3/members/werner/15_0224.webp,15_0224.webp,webp,238340,bf5247179f496da4ff6e42de95479602b63509af3f5b08b1fd3fa34f39e29c3b,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,15_0224,day3/fixed/kitchen/15_0224.webp,15_0224.webp,webp,253136,2744c6b7800db7bbce383f24fb80d8d1d33143bfaca6764c910f98ac089f77f4,3840,2160,kitchen,exocentric,,day3,ok,valid,day3::15_0224::werner::kitchen,3,1,3,1,True,,0.25389569997787476,0.03627929836511612,0.1924496293067932,0.47315534949302673,0.4145408272743225,0.65043044090271,-0.21925964951515198,-0.3782615289092064,-0.45798081159591675
day3/members/cathal/17_0218.webp,17_0218.webp,webp,226862,ac9d69b7f018deb13bf06800963c3ff5a5d69cae445a466e1c6ba7a6fda3472a,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,17_0218,day3/fixed/kitchen/17_0218.webp,17_0218.webp,webp,257300,9433be38b8ccd42e1293317be145a600ce533d17ce3fa9c0a9eb03b2bcc26aae,3840,2160,kitchen,exocentric,,day3,ok,valid,day3::17_0218::cathal::kitchen,2,1,2,1,True,,0.0859803557395935,0.41507893800735474,0.14115411043167114,0.47315534949302673,0.4145408272743225,0.65043044090271,-0.3871749937534332,0.0005381107330322266,-0.5092763304710388
day3/members/cathal/17_0224.webp,17_0224.webp,webp,227058,0410390974ed51393e30e7d465b8231d2b97ff32b277e7b7a2ae75ca00e9f2fd,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,17_0224,day3/fixed/kitchen/17_0224.webp,17_0224.webp,webp,260160,3a66b2d7f8c1e71c70bff4b8546421fab69262291b2d2901f0526bdff72dd9fe,3840,2160,kitchen,exocentric,,day3,ok,valid,day3::17_0224::cathal::kitchen,3,1,3,1,True,,0.2058042287826538,0.20056122541427612,0.2470107227563858,0.47315534949302673,0.4145408272743225,0.65043044090271,-0.2673511207103729,-0.2139796018600464,-0.40341971814632416
day3/members/werner/18_0553.webp,18_0553.webp,webp,196560,7bc5e363ee7049da1a76a456c24aa1192a8d7eabbd2ee28698f31278ac093dbe,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,18_0553,day3/fixed/kitchen/18_0553.webp,18_0553.webp,webp,252616,532af1e9367def460b371301424f8b5bb60f689a202ff176aa26a4d0bedc1ca4,3840,2160,kitchen,exocentric,,day3,ok,valid,day3::18_0553::werner::kitchen,5,1,5,1,True,,0.24571889638900757,0.1500914841890335,0.22706148028373718,0.47315534949302673,0.4145408272743225,0.65043044090271,-0.22743645310401917,-0.264449343085289,-0.4233689606189728
day3/members/bjorn/20_0166.webp,20_0166.webp,webp,200758,4cef64d9cfc1584a79cc77ec93ef5e03c7f4857a2bdbc3b20b05e466e75828f5,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,20_0166,day3/fixed/kitchen/20_0166.webp,20_0166.webp,webp,256270,3097eb20bea1d6536303f6b0aa5b4f819b88cd36992f826a0b131963b81eaf74,3840,2160,kitchen,exocentric,,day3,ok,valid,day3::20_0166::bjorn::kitchen,2,2,2,2,True,,0.49827107787132263,0.21896935999393463,0.39130884408950806,0.47315534949302673,0.4145408272743225,0.65043044090271,0.0251157283782959,-0.19557146728038788,-0.2591215968132019
day3/members/luca/08_0595.webp,08_0595.webp,webp,304740,057ec2f40db8ebc3ec3cb350c092c8720b77fd05a9fa729ccbb741b029aff593,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,08_0595,day3/fixed/living1/08_0595.webp,08_0595.webp,webp,314432,2b96994712097a253c0a8cfc5203718ddea1f0aec5adc1a8d97a1beeb17bf3f1,3840,2160,living1,exocentric,,day3,ok,valid,day3::08_0595::luca::living1,1,1,1,1,True,,0.1933383345603943,-0.0038735028356313705,0.21562254428863525,0.44068002700805664,0.3525155186653137,0.47959354519844055,-0.24734169244766235,-0.3563890215009451,-0.2639710009098053
day3/members/luca/09_0168.webp,09_0168.webp,webp,193066,4c8307153123be7a37994a119b8e68eff90b81f26213c32818cb4f2853feb819,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,09_0168,day3/fixed/living1/09_0168.webp,09_0168.webp,webp,303280,4763804c3b8bc8dd0a65edb3be26e498ab71d7c6d400cf2f1108246b8539a30f,3840,2160,living1,exocentric,,day3,ok,valid,day3::09_0168::luca::living1,2,2,2,2,True,,0.44068002700805664,0.3525155186653137,0.47959354519844055,0.1933383345603943,-0.0038735028356313705,0.21562254428863525,0.24734169244766235,0.3563890215009451,0.2639710009098053
day3/members/tien/10_0559.webp,10_0559.webp,webp,162920,ce421bb31fcba9c9692cd89b4bea3dbbbf282c3db1af34f1781a2f78f5c9d2f9,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,10_0559,day3/fixed/living1/10_0559.webp,10_0559.webp,webp,310142,cd489119f5ff80a4284f6201268a827e3598b065965933259c9fc007edc19dc9,3840,2160,living1,exocentric,,day3,ok,valid,day3::10_0559::tien::living1,4,7,4,7,True,,0.8402677774429321,0.5018366575241089,0.5882000923156738,0.1933383345603943,-0.0038735028356313705,0.21562254428863525,0.6469294428825378,0.5057101603597403,0.3725775480270386
day3/members/stevan/10_0654.webp,10_0654.webp,webp,235614,da1b79ae784c7d2adb3461cf83ecad0e1f5b75f2b3454616c1f0a6a117776252,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,10_0654,day3/fixed/living1/10_0654.webp,10_0654.webp,webp,308726,5dfc6fb6ce68af140acc0744c8237ab7e132da89f123243a64e3ed3c3658865a,3840,2160,living1,exocentric,,day3,ok,valid,day3::10_0654::stevan::living1,3,4,3,4,True,,0.6569803357124329,0.3642270565032959,0.4279458522796631,0.1933383345603943,-0.0038735028356313705,0.21562254428863525,0.4636420011520386,0.36810055933892727,0.21232330799102783
day3/members/tien/11_0713.webp,11_0713.webp,webp,395088,a2cbd3596742f666836a93f1690f940428708f96537a6d60ebc5162f813c0e7f,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,11_0713,day3/fixed/living1/11_0713.webp,11_0713.webp,webp,388954,082997fd45b68c8a29b9fde53683b6c64f61b6a707ee4f68e7b291750af2b5ce,3840,2160,living1,exocentric,,day3,ok,valid,day3::11_0713::tien::living1,1,5,1,5,True,,0.308904767036438,0.536189615726471,0.36133724451065063,0.1933383345603943,-0.0038735028356313705,0.21562254428863525,0.1155664324760437,0.5400631185621023,0.14571470022201538
day3/members/bjorn/14_0314.webp,14_0314.webp,webp,366904,b329ce3b8b0e7cd90313d7ef7ee7556d31b8660fd52ca36bb459eb7ce97e395c,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,14_0314,day3/fixed/living1/14_0314.webp,14_0314.webp,webp,468360,6b77918848a31f27cd8f3c25020bf4c469b04815a19f39d6fc9f99ef45c1f2d1,3840,2160,living1,exocentric,,day3,ok,valid,day3::14_0314::bjorn::living1,2,2,2,2,True,,0.5292069315910339,0.2990603744983673,0.3802536725997925,0.1933383345603943,-0.0038735028356313705,0.21562254428863525,0.33586859703063965,0.3029338773339987,0.16463112831115723
day3/members/tien/16_0218.webp,16_0218.webp,webp,307268,1d666da4240152f44584b7208917d7ad2adf06f73221503a1ae57f32f6573aea,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,16_0218,day3/fixed/living1/16_0218.webp,16_0218.webp,webp,319372,845d5a7c84919c7e09b46f806be2005a71d1fc8e68cb217a000386de625faa40,3840,2160,living1,exocentric,,day3,ok,valid,day3::16_0218::tien::living1,1,1,1,1,True,,0.20855411887168884,0.22345103323459625,0.23427248001098633,0.1933383345603943,-0.0038735028356313705,0.21562254428863525,0.015215784311294556,0.22732453607022762,0.018649935722351074
day3/members/cathal/18_0703.webp,18_0703.webp,webp,169028,5827d12275ed34bc045be9020285dce71db1ee20d8ec236c5e1a46e7084aed59,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,18_0703,day3/fixed/living1/18_0703.webp,18_0703.webp,webp,305686,993f7f0e0e88aa7c129d92b6f4941c144600a9ccf5d1b17404489f5fafdd28bc,3840,2160,living1,exocentric,,day3,ok,valid,day3::18_0703::cathal::living1,5,3,5,3,True,,0.4337154030799866,0.350148469209671,0.5381842255592346,0.1933383345603943,-0.0038735028356313705,0.21562254428863525,0.24037706851959229,0.3540219720453024,0.32256168127059937
