protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
01_baseline_500,fusion_yolo8s_scrfd10g_agreement,high_clutter,170,554,547,0.9025222109841519,0.9159049360146252,0.9043321299638989,0.9100817438692098,501,46,53,0,,0.9069268140452993
01_baseline_500,fusion_yolo8s_scrfd10g_agreement,outdoor_or_vehicle_scene,5,9,10,1.0,0.9,1.0,0.9473684210526316,9,1,0,0,,0.9768421052631578
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,all_images,500,1323,1275,0.8782690351674352,0.9145098039215687,0.8813303099017384,0.8976135488837568,1166,109,157,0,,0.8887190690492262
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,multi_face,280,1240,1195,0.889190031287818,0.9255230125523013,0.8919354838709678,0.9084188911704314,1106,89,134,0,,0.8994150885639671
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,single_face,83,83,71,0.7153325930447216,0.8450704225352113,0.7228915662650602,0.7792207792207793,60,11,23,0,,0.7491917551310051
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,no_face,137,0,9,0.0,0.0,0.0,0.0,0,9,0,9,0.9343065693430657,0.9343065693430657
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,very_small_or_distant_face,40,81,81,0.8551295561822679,0.8641975308641975,0.8641975308641975,0.8641975308641975,70,11,11,0,,0.8641975308641974
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,small_face,110,386,389,0.9267510136982142,0.922879177377892,0.9300518134715026,0.9264516129032258,359,30,27,0,,0.9284344997200723
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,medium_face,73,169,167,0.902972604430697,0.9161676646706587,0.9053254437869822,0.9107142857142857,153,14,16,0,,0.9077568763571757
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,large_face,14,14,10,0.6428571428571429,0.9,0.6428571428571429,0.75,9,1,5,0,,0.6953571428571429
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,mixed_scale_face,126,673,619,0.852066416333821,0.9289176090468497,0.8543833580980683,0.8900928792569659,575,44,98,0,,0.8707641634826709
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,edge_or_partial_face,183,767,722,0.8683992175802685,0.925207756232687,0.8709256844850065,0.8972464741437206,668,54,99,0,,0.8829340890744533
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,downward_egocentric_view,153,697,659,0.8813321676033399,0.9347496206373292,0.8837876614060258,0.9085545722713865,616,43,81,0,,0.8950755850454963
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,motion_blur_or_low_sharpness,100,208,186,0.7692539770755902,0.8709677419354839,0.7788461538461539,0.8223350253807107,162,24,46,0,,0.798930530538726
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,low_light_or_dim,100,265,258,0.8653338922586549,0.8914728682170543,0.8679245283018868,0.8795411089866156,230,28,35,0,,0.8731835074645858
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,high_clutter,170,554,540,0.9043747150859125,0.9296296296296296,0.9061371841155235,0.9177330895795247,502,38,52,0,,0.9113854050329344
01_baseline_500,fusion_yolo11s_scrfd10g_agreement,outdoor_or_vehicle_scene,5,9,12,1.0,0.75,1.0,0.8571428571428571,9,3,0,0,,0.9392857142857143
