relative_path,output_path,boxes_processed,mean_abs_diff,failure_label,severity,reason
day4/members/bjorn/08_0670.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/08_0670.webp,1,0.587963,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/luca/18_0517.webp,outputs/03_anonymisation/03_nullface/images/day3/members/luca/18_0517.webp,5,0.997405,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/14_0049.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/14_0049.webp,1,1.632216,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/luca/15_0372.webp,outputs/03_anonymisation/03_nullface/images/day1/members/luca/15_0372.webp,3,1.704409,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/cathal/13_0418.webp,outputs/03_anonymisation/03_nullface/images/day4/members/cathal/13_0418.webp,5,1.129069,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/bjorn/10_0088.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/10_0088.webp,4,0.645779,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/werner/10_0252.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/10_0252.webp,2,2.439082,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/bjorn/13_0126.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/13_0126.webp,6,1.002704,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/bjorn/11_0116.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/11_0116.webp,4,0.885661,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/klaus/09_0194.webp,outputs/03_anonymisation/03_nullface/images/day3/members/klaus/09_0194.webp,1,0.527199,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/klaus/20_0128.webp,outputs/03_anonymisation/03_nullface/images/day3/members/klaus/20_0128.webp,5,0.568649,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/08_0341.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/08_0341.webp,0,0.290998,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/cathal/12_0524.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/12_0524.webp,0,0.235686,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/onanong/17_0009.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/17_0009.webp,1,0.936379,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/klaus/12_0480.webp,outputs/03_anonymisation/03_nullface/images/day3/members/klaus/12_0480.webp,0,0.447654,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/werner/19_0255.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/19_0255.webp,1,0.68656,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/werner/13_0606.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/13_0606.webp,0,0.285916,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/bjorn/10_0076.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/10_0076.webp,0,0.267985,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/luca/19_0582.webp,outputs/03_anonymisation/03_nullface/images/day3/members/luca/19_0582.webp,0,0.207827,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/bjorn/18_0134.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/18_0134.webp,2,5.975071,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/luca/10_0115.webp,outputs/03_anonymisation/03_nullface/images/day4/members/luca/10_0115.webp,1,1.569435,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/bjorn/18_0483.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/18_0483.webp,8,1.106373,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/tien/19_0512.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/19_0512.webp,8,4.205367,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/stevan/11_0452.webp,outputs/03_anonymisation/03_nullface/images/day2/members/stevan/11_0452.webp,7,2.796748,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/08_0068.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/08_0068.webp,0,0.307527,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/florian/18_0328.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/18_0328.webp,0,0.277543,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/onanong/18_0325.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/18_0325.webp,3,1.4477,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/cathal/10_0597.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/10_0597.webp,4,1.28238,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/klaus/11_0207.webp,outputs/03_anonymisation/03_nullface/images/day3/members/klaus/11_0207.webp,0,0.235758,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/bjorn/15_0627.webp,outputs/03_anonymisation/03_nullface/images/day2/members/bjorn/15_0627.webp,0,0.317564,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/onanong/14_0193.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/14_0193.webp,5,1.31344,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/onanong/10_0373.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/10_0373.webp,2,1.449038,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/bao/11_0220.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bao/11_0220.webp,7,0.968271,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/klaus/15_0590.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/15_0590.webp,0,0.314498,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/werner/11_0547.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/11_0547.webp,0,0.124204,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/klaus/18_0613.webp,outputs/03_anonymisation/03_nullface/images/day3/members/klaus/18_0613.webp,5,1.377369,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/cathal/10_0708.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/10_0708.webp,5,0.666079,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/19_0392.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/19_0392.webp,9,4.565972,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/luca/11_0464.webp,outputs/03_anonymisation/03_nullface/images/day4/members/luca/11_0464.webp,6,3.058766,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/allie/10_0655.webp,outputs/03_anonymisation/03_nullface/images/day3/members/allie/10_0655.webp,0,0.305465,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/allie/13_0179.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/13_0179.webp,0,0.36254,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/florian/15_0647.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/15_0647.webp,0,0.294976,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/klaus/12_0531.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/12_0531.webp,0,0.313033,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/bjorn/15_0586.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/15_0586.webp,0,0.280364,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/bjorn/09_0318.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/09_0318.webp,0,0.306306,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/allie/12_0148.webp,outputs/03_anonymisation/03_nullface/images/day3/members/allie/12_0148.webp,3,0.773257,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/klaus/17_0521.webp,outputs/03_anonymisation/03_nullface/images/day1/members/klaus/17_0521.webp,4,1.690095,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/10_0586.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/10_0586.webp,4,1.028447,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/onanong/11_0656.webp,outputs/03_anonymisation/03_nullface/images/day4/members/onanong/11_0656.webp,7,3.357964,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/17_0468.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/17_0468.webp,1,0.487259,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/werner/14_0229.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/14_0229.webp,1,0.477991,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/allie/18_0514.webp,outputs/03_anonymisation/03_nullface/images/day3/members/allie/18_0514.webp,5,1.192428,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/bjorn/10_0130.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/10_0130.webp,5,2.288656,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/onanong/16_0470.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/16_0470.webp,0,0.242965,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/werner/20_0620.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/20_0620.webp,0,0.307237,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/bjorn/08_0126.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/08_0126.webp,0,0.230107,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/allie/10_0296.webp,outputs/03_anonymisation/03_nullface/images/day1/members/allie/10_0296.webp,4,0.767415,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/08_0310.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/08_0310.webp,3,0.434209,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/18_0375.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/18_0375.webp,0,0.321217,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/bjorn/14_0017.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/14_0017.webp,0,0.305583,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/luca/18_0521.webp,outputs/03_anonymisation/03_nullface/images/day4/members/luca/18_0521.webp,0,0.259983,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/onanong/12_0488.webp,outputs/03_anonymisation/03_nullface/images/day3/members/onanong/12_0488.webp,1,0.367775,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/allie/10_0546.webp,outputs/03_anonymisation/03_nullface/images/day1/members/allie/10_0546.webp,7,0.983552,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/20_0211.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/20_0211.webp,4,0.828839,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/allie/11_0376.webp,outputs/03_anonymisation/03_nullface/images/day4/members/allie/11_0376.webp,5,1.105125,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/klaus/09_0268.webp,outputs/03_anonymisation/03_nullface/images/day1/members/klaus/09_0268.webp,7,1.277488,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/15_0093.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/15_0093.webp,5,1.211679,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/florian/19_0282.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/19_0282.webp,0,0.330729,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/bjorn/12_0570.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/12_0570.webp,1,3.592321,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/cathal/15_0298.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/15_0298.webp,4,1.788701,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/cathal/17_0524.webp,outputs/03_anonymisation/03_nullface/images/day4/members/cathal/17_0524.webp,0,0.289216,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/luca/14_0018.webp,outputs/03_anonymisation/03_nullface/images/day4/members/luca/14_0018.webp,6,1.207312,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/bjorn/10_0501.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/10_0501.webp,7,2.200195,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/allie/15_0458.webp,outputs/03_anonymisation/03_nullface/images/day1/members/allie/15_0458.webp,1,1.055773,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/klaus/14_0224.webp,outputs/03_anonymisation/03_nullface/images/day4/members/klaus/14_0224.webp,9,2.407896,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/stevan/11_0011.webp,outputs/03_anonymisation/03_nullface/images/day1/members/stevan/11_0011.webp,6,0.554208,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/cathal/13_0040.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/13_0040.webp,1,37.907371,severe_visual_artifact,high,Large image-level change associated with known NullFace artifact cases on egocentric scenes.
day2/members/bjorn/20_0121.webp,outputs/03_anonymisation/03_nullface/images/day2/members/bjorn/20_0121.webp,4,1.73036,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/stevan/10_0044.webp,outputs/03_anonymisation/03_nullface/images/day4/members/stevan/10_0044.webp,4,1.811967,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/13_0571.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/13_0571.webp,3,0.863742,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/14_0211.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/14_0211.webp,6,1.42107,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/cathal/19_0198.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/19_0198.webp,0,0.31873,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/stevan/18_0537.webp,outputs/03_anonymisation/03_nullface/images/day3/members/stevan/18_0537.webp,6,1.53616,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/florian/12_0439.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/12_0439.webp,0,0.261122,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/allie/11_0505.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/11_0505.webp,6,1.659867,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/stevan/08_0717.webp,outputs/03_anonymisation/03_nullface/images/day3/members/stevan/08_0717.webp,3,0.574544,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/werner/08_0594.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/08_0594.webp,2,0.764133,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/klaus/18_0665.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/18_0665.webp,3,0.658393,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/allie/09_0451.webp,outputs/03_anonymisation/03_nullface/images/day4/members/allie/09_0451.webp,2,1.542272,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/allie/10_0210.webp,outputs/03_anonymisation/03_nullface/images/day3/members/allie/10_0210.webp,0,0.319526,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/klaus/12_0644.webp,outputs/03_anonymisation/03_nullface/images/day4/members/klaus/12_0644.webp,8,2.426921,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/allie/10_0243.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/10_0243.webp,2,1.1756,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/stevan/17_0661.webp,outputs/03_anonymisation/03_nullface/images/day3/members/stevan/17_0661.webp,8,3.19439,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/klaus/16_0531.webp,outputs/03_anonymisation/03_nullface/images/day1/members/klaus/16_0531.webp,1,1.702718,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/17_0249.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/17_0249.webp,0,0.312554,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/cathal/14_0361.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/14_0361.webp,3,0.725251,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/werner/14_0045.webp,outputs/03_anonymisation/03_nullface/images/day4/members/werner/14_0045.webp,5,1.130669,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/tien/11_0464.webp,outputs/03_anonymisation/03_nullface/images/day3/members/tien/11_0464.webp,2,1.58809,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/werner/10_0468.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/10_0468.webp,2,0.591996,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/allie/12_0237.webp,outputs/03_anonymisation/03_nullface/images/day3/members/allie/12_0237.webp,0,0.267325,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/stevan/10_0250.webp,outputs/03_anonymisation/03_nullface/images/day1/members/stevan/10_0250.webp,4,1.63397,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/tien/18_0209.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/18_0209.webp,2,0.458722,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/allie/17_0331.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/17_0331.webp,1,1.690954,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/16_0577.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/16_0577.webp,1,0.571307,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/allie/11_0188.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/11_0188.webp,6,1.431505,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/stevan/20_0667.webp,outputs/03_anonymisation/03_nullface/images/day3/members/stevan/20_0667.webp,6,1.642343,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/luca/18_0590.webp,outputs/03_anonymisation/03_nullface/images/day4/members/luca/18_0590.webp,5,0.744819,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/18_0512.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/18_0512.webp,1,8.54494,moderate_visual_risk,medium,"Material change likely tied to partial-face corruption, blockiness, or unstable synthesis."
day2/members/tien/20_0019.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/20_0019.webp,8,1.3547,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/cathal/14_0312.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/14_0312.webp,7,1.50633,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/bjorn/19_0139.webp,outputs/03_anonymisation/03_nullface/images/day2/members/bjorn/19_0139.webp,2,1.035256,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/klaus/10_0219.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/10_0219.webp,3,0.877912,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/onanong/14_0331.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/14_0331.webp,3,1.502957,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/luca/19_0006.webp,outputs/03_anonymisation/03_nullface/images/day1/members/luca/19_0006.webp,2,0.621311,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/onanong/10_0182.webp,outputs/03_anonymisation/03_nullface/images/day4/members/onanong/10_0182.webp,3,0.781259,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/onanong/16_0319.webp,outputs/03_anonymisation/03_nullface/images/day3/members/onanong/16_0319.webp,1,0.825693,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/werner/12_0480.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/12_0480.webp,2,1.355686,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/19_0050.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/19_0050.webp,0,0.368978,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/florian/20_0698.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/20_0698.webp,4,0.964102,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/cathal/08_0097.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/08_0097.webp,0,0.268546,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/werner/20_0389.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/20_0389.webp,0,0.320737,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/onanong/14_0121.webp,outputs/03_anonymisation/03_nullface/images/day3/members/onanong/14_0121.webp,0,0.217864,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/werner/12_0583.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/12_0583.webp,0,0.297427,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/onanong/10_0518.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/10_0518.webp,5,4.650472,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/onanong/16_0114.webp,outputs/03_anonymisation/03_nullface/images/day3/members/onanong/16_0114.webp,0,0.258319,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/stevan/09_0309.webp,outputs/03_anonymisation/03_nullface/images/day2/members/stevan/09_0309.webp,0,0.317889,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/tien/11_0628.webp,outputs/03_anonymisation/03_nullface/images/day3/members/tien/11_0628.webp,1,0.776087,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/allie/08_0398.webp,outputs/03_anonymisation/03_nullface/images/day3/members/allie/08_0398.webp,0,0.339138,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/cathal/15_0162.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/15_0162.webp,4,1.164858,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/klaus/13_0331.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/13_0331.webp,4,2.244493,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/werner/11_0515.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/11_0515.webp,1,0.273745,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/stevan/10_0619.webp,outputs/03_anonymisation/03_nullface/images/day3/members/stevan/10_0619.webp,0,0.248662,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/tien/13_0604.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/13_0604.webp,5,2.908357,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/cathal/09_0426.webp,outputs/03_anonymisation/03_nullface/images/day4/members/cathal/09_0426.webp,0,0.353308,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/bjorn/12_0362.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/12_0362.webp,0,0.190529,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/klaus/11_0523.webp,outputs/03_anonymisation/03_nullface/images/day1/members/klaus/11_0523.webp,2,0.856807,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/10_0032.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/10_0032.webp,4,0.442844,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/11_0119.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/11_0119.webp,0,0.228832,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/cathal/13_0470.webp,outputs/03_anonymisation/03_nullface/images/day4/members/cathal/13_0470.webp,4,1.263111,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/allie/09_0160.webp,outputs/03_anonymisation/03_nullface/images/day1/members/allie/09_0160.webp,4,0.682653,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/onanong/11_0644.webp,outputs/03_anonymisation/03_nullface/images/day3/members/onanong/11_0644.webp,2,2.065791,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
