relative_path,method,objective_mode,SSIM,LPIPS
day2/members/tien/19_0512.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9768088729344776,0.029945775866508484
day2/members/stevan/11_0452.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9810638885052345,0.021971868351101875
day1/members/tien/08_0068.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/florian/18_0328.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/onanong/18_0325.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9845641275094548,0.01622777059674263
day2/members/cathal/10_0597.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.986635820344119,0.013834517449140549
day3/members/klaus/11_0207.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/bjorn/15_0627.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/onanong/14_0193.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9842610276978613,0.013989146798849106
day2/members/onanong/10_0373.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9863394705837925,0.014048729091882706
day4/members/bao/11_0220.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9887248908888494,0.009662538766860962
day2/members/klaus/15_0590.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/werner/11_0547.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day3/members/klaus/18_0613.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9835562672465971,0.014781920239329338
day1/members/cathal/10_0708.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9901169585874383,0.0065830242820084095
day1/members/tien/19_0392.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.983804986122855,0.01974938064813614
day4/members/luca/11_0464.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9836637512688812,0.016821138560771942
day3/members/allie/10_0655.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/allie/13_0179.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/florian/15_0647.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/klaus/12_0531.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/bjorn/15_0586.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/bjorn/09_0318.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day3/members/allie/12_0148.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9903546391121149,0.0062154498882591724
day1/members/klaus/17_0521.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9870848767086278,0.016511837020516396
day2/members/luca/10_0586.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9884717909256411,0.008542791940271854
day4/members/onanong/11_0656.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.981399969787311,0.02340899407863617
day1/members/onanong/17_0468.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9925487742338553,0.003918252885341644
day2/members/werner/14_0229.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.994469163979892,0.0024334313347935677
day3/members/allie/18_0514.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9830585251430287,0.016698598861694336
day1/members/bjorn/10_0130.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9894955965127306,0.013385534286499023
day2/members/onanong/16_0470.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/werner/20_0620.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day4/members/bjorn/08_0126.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/allie/10_0296.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9917612537860542,0.004399130120873451
day1/members/tien/08_0310.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9951660112484989,0.003875392721965909
day1/members/florian/18_0375.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/bjorn/14_0017.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day4/members/luca/18_0521.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day3/members/onanong/12_0488.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9956764309102731,0.0032761504407972097
day1/members/allie/10_0546.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9895683838602997,0.006014034152030945
day2/members/luca/20_0211.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9909096168951131,0.0074973441660404205
day4/members/allie/11_0376.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9859944210797864,0.012634634971618652
day1/members/klaus/09_0268.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9848820956672624,0.011915650218725204
day1/members/tien/15_0093.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9869757999198198,0.015546977519989014
day3/members/florian/19_0282.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day4/members/bjorn/12_0570.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.988371193487987,0.014650941826403141
day1/members/cathal/15_0298.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9779336296861102,0.020611444488167763
day4/members/cathal/17_0524.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
