fold,relative_path,policy_category,selected_method,selection_source,score,privacy,utility
3,day3/members/luca/14_0453.webp,small_face,blur,train_fold_category,0.7893260503909479,0.8333333333333334,0.6065531584950858
3,day3/members/luca/17_0412.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.857831739989446,1.0,0.5518395169727651
3,day3/members/luca/17_0582.webp,small_face,blur,train_fold_category,0.8724226795860035,1.0,0.6035781249960703
3,day3/members/luca/18_0517.webp,small_face,blur,train_fold_category,0.8660217250869615,1.0,0.5816258424256451
3,day3/members/luca/18_0524.webp,large_face,layered_blur_downscale_noise,train_fold_category,0.8503771539523938,1.0,0.5315018470082808
3,day3/members/luca/18_0573.webp,small_face,blur,train_fold_category,0.8748518342749263,1.0,0.6101438661117223
3,day3/members/luca/19_0582.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
3,day3/members/luca/20_0192.webp,small_face,blur,train_fold_category,0.8835732166372503,1.0,0.6416038121915236
3,day3/members/tien/09_0002.webp,small_face,blur,train_fold_category,0.9045264312775174,1.0,0.7106044545059481
3,day3/members/tien/09_0391.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
3,day3/members/tien/10_0512.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.9789803657398569,1.0,0.953043273688072
3,day3/members/tien/10_0690.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8691479796738231,1.0,0.590034514717745
3,day3/members/tien/11_0464.webp,medium_face,blur,train_fold_category,0.8607921677440166,1.0,0.5678165196648861
3,day3/members/tien/11_0505.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8703308813776868,1.0,0.5974774512168806
3,day3/members/tien/11_0628.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.873964833698208,1.0,0.6093864599540599
3,day3/members/tien/12_0164.webp,small_face,blur,train_fold_category,0.8759838133624134,1.0,0.6184127045928876
3,day3/members/tien/14_0649.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8332095133000891,0.9523809523809524,0.550288281171983
3,day3/members/tien/17_0282.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
3,day3/members/tien/18_0251.webp,medium_face,blur,train_fold_category,0.8598498092796468,1.0,0.5627908712757834
3,day3/members/tien/18_0355.webp,small_face,blur,train_fold_category,0.8636986340003107,0.9583333333333334,0.6439235380595839
3,day3/members/tien/20_0155.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8695040579485577,1.0,0.5897598052081963
3,day3/members/tien/20_0434.webp,small_face,blur,train_fold_category,0.8381372765039317,0.8888888888888888,0.6760327671708116
3,day3/members/tien/20_0575.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8491472718640133,1.0,0.5249828373317454
3,day4/members/bao/08_0028.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
3,day4/members/bao/08_0595.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
3,day4/members/bao/09_0694.webp,medium_face,blur,train_fold_category,0.8908495106138751,1.0,0.6663846057660007
3,day4/members/bao/10_0060.webp,medium_face,blur,train_fold_category,0.7960141685808062,0.8333333333333334,0.6294212753575184
3,day4/members/bao/11_0055.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8509580144064485,1.0,0.5314782116514221
3,day4/members/bao/11_0220.webp,small_face,blur,train_fold_category,0.879744588235504,1.0,0.630819416280049
3,day4/members/bao/11_0549.webp,medium_face,blur,train_fold_category,0.859242612399825,1.0,0.5605922086684105
3,day4/members/bao/12_0423.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
3,day4/members/bao/12_0438.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.7946514573730671,0.8666666666666667,0.5641794932482146
3,day4/members/bao/13_0504.webp,medium_face,blur,train_fold_category,0.875890038796845,1.0,0.6155305446108512
3,day4/members/bao/13_0536.webp,medium_face,blur,train_fold_category,0.8681424932141496,1.0,0.5914261076371012
3,day4/members/luca/08_0034.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
3,day4/members/luca/08_0054.webp,small_face,blur,train_fold_category,0.8817615643553899,1.0,0.6372232213534881
3,day4/members/luca/10_0077.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8667304460274657,1.0,0.5846210645153573
3,day4/members/luca/10_0115.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.6957115022541539,0.6666666666666667,0.5710737494603748
3,day4/members/luca/11_0464.webp,medium_face,blur,train_fold_category,0.8653911020342014,1.0,0.5834329422434948
3,day4/members/luca/11_0578.webp,medium_face,blur,train_fold_category,0.8765265124103594,1.0,0.6189423632447357
3,day4/members/luca/14_0018.webp,small_face,blur,train_fold_category,0.8650242316467861,1.0,0.5830767412429727
3,day4/members/luca/14_0559.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8788534569621478,1.0,0.6233659279422545
3,day4/members/luca/17_0685.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
3,day4/members/luca/18_0257.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.872408728776177,1.0,0.5996672893194844
3,day4/members/luca/18_0521.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
3,day4/members/luca/18_0590.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8715185457483504,1.0,0.5972553648632318
4,day1/members/allie/08_0276.webp,small_face,blur,train_fold_category,0.8726461705623957,1.0,0.6052378900081553
4,day1/members/allie/09_0160.webp,small_face,blur,train_fold_category,0.85001747079181,0.9166666666666666,0.6686250932683037
4,day1/members/allie/09_0273.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8394993214296144,0.9444444444444444,0.5870304438391026
4,day1/members/allie/09_0647.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8372531101605094,1.0,0.4877574590682963
4,day1/members/allie/09_0673.webp,large_face,layered_blur_downscale_noise,train_fold_category,0.8531782154355796,1.0,0.542676087747838
4,day1/members/allie/10_0099.webp,small_face,blur,train_fold_category,0.8775491044413752,1.0,0.6246674568277361
4,day1/members/allie/10_0296.webp,small_face,blur,train_fold_category,0.8848353771126224,1.0,0.6485126169918891
4,day1/members/allie/10_0339.webp,small_face,blur,train_fold_category,0.8587175074310197,0.9333333333333333,0.6709038347268563
4,day1/members/allie/10_0546.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8731441072978443,1.0,0.6053818225657273
4,day1/members/allie/12_0272.webp,small_face,blur,train_fold_category,0.8906064404512977,1.0,0.6666252600658475
4,day1/members/allie/14_0135.webp,small_face,blur,train_fold_category,0.8605288839107651,0.9333333333333333,0.6764656966637344
4,day1/members/allie/15_0458.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8659636287481011,1.0,0.5815272464378547
4,day1/members/allie/18_0412.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8648001251848841,1.0,0.5756067086964943
4,day1/members/onanong/08_0572.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.868510729456492,1.0,0.5888428358222346
4,day1/members/onanong/08_0611.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8661142034394953,1.0,0.579585317760255
4,day1/members/onanong/10_0201.webp,small_face,blur,train_fold_category,0.8857297833819167,1.0,0.650242118191851
4,day1/members/onanong/10_0422.webp,small_face,blur,train_fold_category,0.8774315282599578,1.0,0.6210453322703897
4,day1/members/onanong/11_0119.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day1/members/onanong/14_0049.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8528807976220493,1.0,0.5389280609420678
4,day1/members/onanong/14_0406.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8282559014139814,0.9444444444444444,0.5516656228881996
4,day1/members/onanong/14_0681.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8662031946264535,1.0,0.5801202072549897
4,day1/members/onanong/15_0060.webp,large_face,layered_blur_downscale_noise,train_fold_category,0.811455015893093,0.9166666666666666,0.5396865615257465
4,day1/members/onanong/16_0577.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8723487016188115,1.0,0.6017390623414135
4,day1/members/onanong/17_0253.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day1/members/onanong/17_0468.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8718778237089044,1.0,0.5994393712806121
4,day1/members/onanong/18_0512.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8375226526844507,1.0,0.4867537002165804
4,day1/members/onanong/19_0261.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day1/members/onanong/19_0481.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day2/members/allie/10_0201.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8308235420578046,0.9166666666666666,0.5974703689469185
4,day2/members/allie/10_0243.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8669396028306258,1.0,0.5808226803240399
4,day2/members/allie/11_0188.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8595777616695828,1.0,0.5625667807540087
4,day2/members/allie/11_0505.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8626451415677102,1.0,0.5718957228727654
4,day2/members/allie/13_0179.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day2/members/allie/13_0355.webp,low_light_or_dim,pixelate,train_fold_category,0.42911715348351653,0.0,0.7973123350112118
4,day2/members/allie/15_0703.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day2/members/allie/16_0153.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8519431201062646,1.0,0.5366374031910249
4,day2/members/allie/16_0556.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day2/members/allie/17_0093.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8492677817761765,1.0,0.5281297061098533
4,day2/members/allie/17_0175.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8659545439661963,1.0,0.58179323651926
4,day2/members/allie/17_0331.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8550115790919784,1.0,0.5455336935203199
4,day2/members/allie/19_0622.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8305168434207453,0.9523809523809524,0.5434005292214675
4,day2/members/onanong/10_0373.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8586232017588524,1.0,0.5574149660057287
4,day2/members/onanong/10_0518.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8209152160122659,0.9333333333333333,0.544978613397509
4,day2/members/onanong/11_0590.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8692078474833099,1.0,0.5950075252427498
4,day2/members/onanong/11_0615.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day2/members/onanong/12_0404.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.7735914975074734,0.8666666666666667,0.49858536852586344
4,day2/members/onanong/14_0193.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8579730045940703,1.0,0.5583027906462816
4,day2/members/onanong/14_0331.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8119648523997864,0.8888888888888888,0.5882694177241485
4,day2/members/onanong/16_0168.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day2/members/onanong/16_0470.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day2/members/onanong/17_0009.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8783668481370368,1.0,0.6209593459250035
4,day2/members/onanong/17_0489.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day2/members/onanong/18_0325.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8578904082658315,1.0,0.5554851840382287
4,day3/members/allie/08_0398.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day3/members/allie/10_0210.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day3/members/allie/10_0655.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day3/members/allie/12_0148.webp,small_face,blur,train_fold_category,0.8725626446838638,1.0,0.6068873872344982
4,day3/members/allie/12_0237.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day3/members/allie/12_0570.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.9837544472444926,1.0,0.9697943454449682
4,day3/members/allie/12_0712.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day3/members/allie/13_0693.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.9751498500229944,1.0,0.945935334203448
4,day3/members/allie/16_0683.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8210303758134728,0.8888888888888888,0.6148222815801798
4,day3/members/allie/17_0205.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8730599697977676,1.0,0.6018614039961878
4,day3/members/allie/17_0399.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8617442066466808,1.0,0.567881983414305
4,day3/members/allie/18_0433.webp,small_face,blur,train_fold_category,0.8614033127295118,1.0,0.5718803217665688
4,day3/members/allie/18_0514.webp,small_face,blur,train_fold_category,0.8607326050234096,1.0,0.569209671712474
4,day3/members/allie/18_0535.webp,small_face,blur,train_fold_category,0.8752476479153192,1.0,0.6183141967174037
4,day3/members/onanong/10_0301.webp,small_face,blur,train_fold_category,0.8864763801060583,1.0,0.6526391963462816
4,day3/members/onanong/11_0042.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.7089517664222681,0.6666666666666667,0.6126210257250553
4,day3/members/onanong/11_0248.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8595660645680469,1.0,0.5615279843011814
4,day3/members/onanong/11_0537.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8551575502154808,1.0,0.5466337705532495
4,day3/members/onanong/11_0644.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.7765887004874001,0.8333333333333334,0.5629904186018966
4,day3/members/onanong/12_0488.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8561575068143846,1.0,0.553633837378106
4,day3/members/onanong/12_0703.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day3/members/onanong/14_0121.webp,high_clutter,pixelate,train_fold_category,0.9860469121752201,1.0,0.9972257831402868
4,day3/members/onanong/15_0413.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8577415186662186,1.0,0.5553899156187555
4,day3/members/onanong/15_0609.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day3/members/onanong/16_0114.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day3/members/onanong/16_0319.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.5461823795325463,0.33333333333333337,0.6297823436236345
4,day3/members/onanong/16_0351.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day4/members/allie/08_0040.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8387549851970012,1.0,0.4897470903338965
4,day4/members/allie/09_0293.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8475628264859534,1.0,0.5221343335215725
4,day4/members/allie/09_0451.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8659310263790746,1.0,0.5833329942391328
4,day4/members/allie/09_0480.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8734365778068562,1.0,0.6063107729630024
4,day4/members/allie/09_0677.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8639302334067817,1.0,0.5752381189637538
4,day4/members/allie/10_0446.webp,large_face,layered_blur_downscale_noise,train_fold_category,0.798740610891296,0.8888888888888888,0.5453272578210756
4,day4/members/allie/11_0161.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8555503618851779,1.0,0.5462448891905841
4,day4/members/allie/11_0376.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8630820139545274,1.0,0.571335727433151
4,day4/members/allie/12_0604.webp,small_face,blur,train_fold_category,0.8919137785032434,1.0,0.6682961654539836
4,day4/members/allie/13_0245.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.871604264623832,1.0,0.5959318765662311
4,day4/members/allie/18_0334.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.6887860571479022,0.6666666666666667,0.5449099918600606
4,day4/members/onanong/10_0182.webp,small_face,blur,train_fold_category,0.8775626696963142,1.0,0.6238324964416504
4,day4/members/onanong/11_0635.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8670310830915859,1.0,0.5863543406229055
4,day4/members/onanong/11_0656.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8272288482165217,0.9523809523809524,0.5342108562028239
4,day4/members/onanong/12_0450.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
4,day4/members/onanong/13_0378.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8360136182982856,0.9444444444444444,0.5734271856088258
4,day4/members/onanong/14_0177.webp,medium_face,layered_blur_downscale_noise,train_fold_category,0.8385443620260744,0.9444444444444444,0.5839239387970176
4,day4/members/onanong/15_0191.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8527178303405202,1.0,0.5370920074287907
4,day4/members/onanong/15_0400.webp,small_face,blur,train_fold_category,0.8955799765415112,1.0,0.681677413199705
5,day1/members/bjorn/09_0300.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8424787288798552,1.0,0.5072084477643896
5,day1/members/bjorn/09_0318.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day1/members/bjorn/10_0088.webp,small_face,blur,train_fold_category,0.8759108018299914,1.0,0.6204536764865782
5,day1/members/bjorn/10_0130.webp,medium_face,blur,train_fold_category,0.8034988758591598,0.8666666666666667,0.5973487956437635
5,day1/members/bjorn/10_0501.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8582974506086635,1.0,0.5563834757579199
5,day1/members/bjorn/11_0116.webp,medium_face,blur,train_fold_category,0.8492176017957037,0.9166666666666666,0.6648461188297903
5,day1/members/bjorn/12_0196.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day1/members/bjorn/14_0017.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day1/members/bjorn/15_0004.webp,small_face,blur,train_fold_category,0.8131984550674226,0.85,0.6580984956925268
5,day1/members/bjorn/15_0586.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day1/members/bjorn/18_0134.webp,large_face,layered_blur_downscale_noise,train_fold_category,0.8547727526708232,1.0,0.5442141994084917
5,day1/members/bjorn/18_0340.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day1/members/bjorn/18_0660.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day1/members/bjorn/19_0016.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day1/members/cathal/08_0346.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.9759422281669151,1.0,0.9456446648383549
5,day1/members/cathal/09_0001.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8414042215026313,1.0,0.5033829245134104
5,day1/members/cathal/10_0676.webp,small_face,blur,train_fold_category,0.8821678242276164,1.0,0.6377475838432376
5,day1/members/cathal/10_0708.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.875514379456031,1.0,0.611282013295992
5,day1/members/cathal/11_0405.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8621566171165606,1.0,0.5706962175988173
5,day1/members/cathal/11_0477.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day1/members/cathal/12_0342.webp,medium_face,blur,train_fold_category,0.8657836433039623,1.0,0.5855225050861399
5,day1/members/cathal/13_0040.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8117079019718431,1.0,0.4062397330862334
5,day1/members/cathal/14_0484.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8834783669230463,1.0,0.6377604545840974
5,day1/members/cathal/14_0490.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8301351877395617,0.9583333333333334,0.5341112482223096
5,day1/members/cathal/14_0708.webp,medium_face,blur,train_fold_category,0.8567380842834283,1.0,0.5531224982634557
5,day1/members/cathal/15_0162.webp,medium_face,blur,train_fold_category,0.8867699010207831,1.0,0.6526136895998604
5,day1/members/cathal/15_0298.webp,medium_face,blur,train_fold_category,0.8715943831690829,1.0,0.6043458751446756
5,day1/members/cathal/18_0317.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8613572902213528,1.0,0.5671253300916075
5,day2/members/bjorn/11_0031.webp,small_face,blur,train_fold_category,0.8690531583277545,1.0,0.5967933621454046
5,day2/members/bjorn/12_0518.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8629302556243518,1.0,0.5715789608625695
5,day2/members/bjorn/15_0627.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day2/members/bjorn/16_0250.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day2/members/bjorn/16_0632.webp,small_face,blur,train_fold_category,0.8801535628327415,1.0,0.6319803021905167
5,day2/members/bjorn/17_0110.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day2/members/bjorn/17_0327.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day2/members/bjorn/19_0139.webp,medium_face,blur,train_fold_category,0.8857572482435153,1.0,0.6479536599379838
5,day2/members/bjorn/19_0187.webp,medium_face,blur,train_fold_category,0.6258446357126585,0.5,0.6156071319028715
5,day2/members/bjorn/19_0429.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day2/members/bjorn/19_0586.webp,medium_face,blur,train_fold_category,0.8823289754914645,1.0,0.6383369549824744
5,day2/members/bjorn/20_0121.webp,medium_face,blur,train_fold_category,0.860350225060103,1.0,0.5681321606548823
5,day2/members/cathal/10_0273.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8594832412264918,1.0,0.5568242382294702
5,day2/members/cathal/10_0597.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8224426587686146,0.9166666666666666,0.5741819607039724
5,day2/members/cathal/11_0012.webp,medium_face,blur,train_fold_category,0.884835102163582,1.0,0.6476830406203682
5,day2/members/cathal/11_0063.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8522422835300085,1.0,0.5372756880141647
5,day2/members/cathal/12_0044.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8590154841689991,1.0,0.5563525746061609
5,day2/members/cathal/14_0185.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8726167947669968,1.0,0.6052345523162077
5,day2/members/cathal/14_0312.webp,medium_face,blur,train_fold_category,0.8912409202788848,1.0,0.668879049408716
5,day2/members/cathal/14_0361.webp,small_face,blur,train_fold_category,0.8909515086904736,1.0,0.6668986579056977
5,day2/members/cathal/18_0081.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8595533060978665,1.0,0.5588067469047943
5,day2/members/cathal/19_0198.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day2/members/cathal/19_0211.webp,very_small_or_distant_face,layered_blur_downscale_noise,train_fold_global_fallback,0.8774616500841318,1.0,0.6198424543194031
5,day2/members/cathal/19_0687.webp,small_face,blur,train_fold_category,0.8835437543041541,1.0,0.6423056729178828
5,day3/members/bjorn/10_0179.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.777518407971599,0.8333333333333334,0.5620364596283878
5,day3/members/bjorn/10_0195.webp,medium_face,blur,train_fold_category,0.8750511287616958,1.0,0.6126889847756387
5,day3/members/bjorn/12_0147.webp,small_face,blur,train_fold_category,0.8897741610599397,1.0,0.6625613414861918
5,day3/members/bjorn/12_0222.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day3/members/bjorn/12_0362.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day3/members/bjorn/14_0678.webp,small_face,blur,train_fold_category,0.8472597347804981,0.9333333333333333,0.6330023403810294
5,day3/members/bjorn/15_0707.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day3/members/bjorn/18_0483.webp,small_face,blur,train_fold_category,0.8650157745842568,1.0,0.5807026316427858
5,day3/members/bjorn/18_0629.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8334187444520881,1.0,0.4755517386811603
5,day3/members/bjorn/19_0152.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8767283928001319,1.0,0.6136896149237528
5,day3/members/bjorn/19_0607.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day3/members/bjorn/20_0140.webp,motion_blur_or_low_sharpness,layered_blur_downscale_noise,train_fold_category,0.8418888229938082,0.9333333333333333,0.6088912851074669
5,day3/members/cathal/08_0097.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day3/members/cathal/09_0099.webp,small_face,blur,train_fold_category,0.8565646560563525,0.9166666666666666,0.6939724653726522
5,day3/members/cathal/09_0355.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.856061592852504,1.0,0.5492556425698192
5,day3/members/cathal/09_0625.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8679697004837259,1.0,0.5879422599124281
5,day3/members/cathal/11_0064.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8808111544243374,1.0,0.6310604783441462
5,day3/members/cathal/11_0181.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8579735488218134,1.0,0.5577905300247747
5,day3/members/cathal/11_0509.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day3/members/cathal/12_0524.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day3/members/cathal/15_0606.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day3/members/cathal/18_0053.webp,medium_face,blur,train_fold_category,0.8668485616843806,1.0,0.5875255934580312
5,day3/members/cathal/19_0263.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.880143249872047,1.0,0.6248946490915748
5,day3/members/cathal/20_0290.webp,medium_face,blur,train_fold_category,0.849234954028733,0.8888888888888888,0.7126321564943896
5,day3/members/cathal/20_0443.webp,small_face,blur,train_fold_category,0.8649382809448447,1.0,0.5833779039765121
5,day3/members/cathal/20_0569.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8210434522764418,0.9583333333333334,0.5029166492009023
5,day4/members/bjorn/08_0088.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day4/members/bjorn/08_0126.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day4/members/bjorn/08_0670.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8737724237731562,1.0,0.6068211332246101
5,day4/members/bjorn/10_0048.webp,medium_face,blur,train_fold_category,0.8896008731348213,1.0,0.6641447693123244
5,day4/members/bjorn/10_0076.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day4/members/bjorn/10_0670.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8178867661237001,0.9333333333333333,0.534061696037496
5,day4/members/bjorn/12_0570.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.6931474377640338,0.6666666666666667,0.5612617159847849
5,day4/members/bjorn/13_0126.webp,small_face,blur,train_fold_category,0.8723854007961501,1.0,0.6054513018521182
