relative_path,policy,selected_method,score,privacy,utility,selection_reason
day4/members/werner/09_0017.webp,privacy_constrained_pareto,no_action_copy,1.0,1.0,1.0,verified_no_face
day4/members/werner/09_0017.webp,privacy_verifying_cascade,no_action_copy,1.0,1.0,1.0,verified_no_face
day4/members/werner/12_0528.webp,current_condition_policy,layered_blur_downscale_noise,0.870350935152154,1.0,0.5951560476935553,existing_integrated_route
day4/members/werner/12_0528.webp,privacy_constrained_pareto,nullface,0.8236173240405643,1.0,0.73948703819886,maximum_utility_after_privacy_quality_gates
day4/members/werner/12_0528.webp,privacy_verifying_cascade,pixelate,0.8785221039900694,1.0,0.6250636456946581,first_candidate_passing_privacy_and_quality
day3/members/bjorn/20_0140.webp,current_condition_policy,layered_blur_downscale_noise,0.8418888229938082,0.9333333333333333,0.6088912851074669,existing_integrated_route
day3/members/bjorn/20_0140.webp,privacy_constrained_pareto,reverse_personalization,0.8155295242095013,1.0,0.7184317473647464,maximum_utility_after_privacy_quality_gates
day3/members/bjorn/20_0140.webp,privacy_verifying_cascade,diffusion_low_step,0.8231694503289209,1.0,0.5925396684884465,first_candidate_passing_privacy_and_quality
day3/members/onanong/15_0413.webp,current_condition_policy,layered_blur_downscale_noise,0.8577415186662186,1.0,0.5553899156187555,existing_integrated_route
day3/members/onanong/15_0413.webp,privacy_constrained_pareto,reverse_personalization,0.850400807698086,1.0,0.8346693589933623,maximum_utility_after_privacy_quality_gates
day3/members/onanong/15_0413.webp,privacy_verifying_cascade,blur,0.8925396413166177,1.0,0.675149442525598,first_candidate_passing_privacy_and_quality
day1/members/luca/13_0044.webp,current_condition_policy,solid_mask_black,0.8273188758615264,1.0,0.45015143958361803,existing_integrated_route
day1/members/luca/13_0044.webp,privacy_constrained_pareto,nullface,0.8451594074031558,1.0,0.8112939827408312,maximum_utility_after_privacy_quality_gates
day1/members/luca/13_0044.webp,privacy_verifying_cascade,blur,0.8966359668250617,1.0,0.6860185092597583,first_candidate_passing_privacy_and_quality
day4/members/luca/11_0578.webp,current_condition_policy,layered_blur_downscale_noise,0.8668692306129541,1.0,0.5838250428828571,existing_integrated_route
day4/members/luca/11_0578.webp,privacy_constrained_pareto,diffusion_low_step,0.8354004334413558,1.0,0.6541576236063289,maximum_utility_after_privacy_quality_gates
day4/members/luca/11_0578.webp,privacy_verifying_cascade,blur,0.8765265124103594,1.0,0.6189423632447357,first_candidate_passing_privacy_and_quality
day4/members/werner/18_0672.webp,current_condition_policy,layered_blur_downscale_noise,0.8665573394129711,1.0,0.584860597314033,existing_integrated_route
day4/members/werner/18_0672.webp,privacy_constrained_pareto,reverse_personalization,0.8316379972828373,1.0,0.7721266576091997,maximum_utility_after_privacy_quality_gates
day4/members/werner/18_0672.webp,privacy_verifying_cascade,blur,0.8737998772541195,1.0,0.61256066423751,first_candidate_passing_privacy_and_quality
day2/members/luca/11_0416.webp,current_condition_policy,layered_blur_downscale_noise,0.8627855131341127,1.0,0.5718177723221057,existing_integrated_route
day2/members/luca/11_0416.webp,privacy_constrained_pareto,nullface,0.8178986362682361,1.0,0.7204247456244325,maximum_utility_after_privacy_quality_gates
day2/members/luca/11_0416.webp,privacy_verifying_cascade,blur,0.875978062293112,1.0,0.6199168194445289,first_candidate_passing_privacy_and_quality
day1/members/stevan/08_0631.webp,current_condition_policy,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/stevan/08_0631.webp,privacy_constrained_pareto,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/stevan/08_0631.webp,privacy_verifying_cascade,no_action_copy,1.0,1.0,1.0,verified_no_face
day3/members/luca/17_0412.webp,current_condition_policy,layered_blur_downscale_noise,0.857831739989446,1.0,0.5518395169727651,existing_integrated_route
day3/members/luca/17_0412.webp,privacy_constrained_pareto,reverse_personalization,0.8430253909392381,1.0,0.8100846364638693,maximum_utility_after_privacy_quality_gates
day3/members/luca/17_0412.webp,privacy_verifying_cascade,blur,0.9063995204698487,1.0,0.7145477737323838,first_candidate_passing_privacy_and_quality
day4/members/onanong/13_0378.webp,current_condition_policy,layered_blur_downscale_noise,0.8360136182982856,0.9444444444444444,0.5734271856088258,existing_integrated_route
day4/members/onanong/13_0378.webp,privacy_constrained_pareto,reverse_personalization,0.820991875727064,1.0,0.7366395857566224,maximum_utility_after_privacy_quality_gates
day4/members/onanong/13_0378.webp,privacy_verifying_cascade,diffusion_low_step,0.8283811325504088,1.0,0.6501583430894059,first_candidate_passing_privacy_and_quality
day3/members/luca/11_0126.webp,current_condition_policy,layered_blur_downscale_noise,0.8545311256345871,1.0,0.5432868622851689,existing_integrated_route
day3/members/luca/11_0126.webp,privacy_constrained_pareto,diffusion_low_step,0.8553942311803504,1.0,0.6601631232996836,maximum_utility_after_privacy_quality_gates
day3/members/luca/11_0126.webp,privacy_verifying_cascade,diffusion_low_step,0.8553942311803504,1.0,0.6601631232996836,first_candidate_passing_privacy_and_quality
day4/members/cathal/13_0074.webp,current_condition_policy,layered_blur_downscale_noise,0.8621144797827235,1.0,0.5696047160061644,existing_integrated_route
day4/members/cathal/13_0074.webp,privacy_constrained_pareto,diffusion_low_step,0.7992018299227239,0.9523809523809524,0.6511347658498144,maximum_utility_after_privacy_quality_gates
day4/members/cathal/13_0074.webp,privacy_verifying_cascade,blur,0.8743380618942425,1.0,0.6124847962853578,first_candidate_passing_privacy_and_quality
day2/members/cathal/19_0687.webp,current_condition_policy,layered_blur_downscale_noise,0.8699627426973069,1.0,0.5945968463141835,existing_integrated_route
day2/members/cathal/19_0687.webp,privacy_constrained_pareto,nullface,0.8324376967115513,1.0,0.7688882804354831,maximum_utility_after_privacy_quality_gates
day2/members/cathal/19_0687.webp,privacy_verifying_cascade,pixelate,0.8755692093495853,1.0,0.6156160261077841,first_candidate_passing_privacy_and_quality
day1/members/allie/09_0273.webp,current_condition_policy,layered_blur_downscale_noise,0.8394993214296144,0.9444444444444444,0.5870304438391026,existing_integrated_route
day1/members/allie/09_0273.webp,privacy_constrained_pareto,diffusion_low_step,0.8594837086757185,1.0,0.684508279869712,maximum_utility_after_privacy_quality_gates
day1/members/allie/09_0273.webp,privacy_verifying_cascade,blur,0.8744929041430214,1.0,0.6130504570211222,first_candidate_passing_privacy_and_quality
