protocol,model,subgroup,precision,recall,f1,f2,specificity,exploratory_oapr_detector_score,oapr_deployment_detector_score,recall_floor,passes_recall_floor,image_count,tp,fp,fn,source_table,adopted_primary
combined_1000,error_hardened_rfdetr_clean_histgb_iou0_5,all_images,0.9436165928312524,0.8987341772151899,0.9206286836935168,0.9073658120982109,,0.9086960453963778,0.9053803274975514,0.85,True,1000,2343,140,264,12_detector_error_hardening,False
combined_1000,error_hardened_raw_plus_fusions_histgb_iou0_45,all_images,0.9504065040650408,0.8968162639048715,0.9228340240773634,0.9070453134698945,,0.9086797279640114,0.9047325503121443,0.85,True,1000,2338,122,269,12_detector_error_hardening,False
combined_1000,error_hardened_all_raw_histgb_iou0_45,all_images,0.9542296689824274,0.8956655159186805,0.92402057776019,0.9067961165048544,,0.9086106966854326,0.9043045813715986,0.85,True,1000,2335,112,272,12_detector_error_hardening,False
combined_1000,error_hardened_rfdetr_clean_rf_iou0_6,all_images,0.9058913542463656,0.9083237437667816,0.9071059184064356,0.9078362214384297,,0.9077760484746537,0.907958624232652,0.85,True,1000,2368,246,239,12_detector_error_hardening,False
combined_1000,error_hardened_raw_plus_fusions_rf_iou0_6,all_images,0.9092656670511342,0.9071729957805909,0.9082181259600616,0.9075907590759077,,0.9076435454525128,0.9074867037314744,0.85,True,1000,2365,236,242,12_detector_error_hardening,False
combined_1000,error_hardened_rfdetr_clean_histgb_iou0_6,all_images,0.9150833656455992,0.9052550824702724,0.9101426918627072,0.9072038133312832,,0.9074598131359136,0.9067250935030579,0.85,True,1000,2360,219,247,12_detector_error_hardening,False
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,all_images,0.8877284595300261,0.9129267357115458,0.9001512859304084,0.9077732855290257,,0.9072130456481096,0.9091185455477637,0.85,True,1000,2380,301,227,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,rfdetr_medium_face_030,profile_or_occluded_face,0.8814317673378076,0.91415313225058,0.89749430523918,0.9074159373560571,,0.9067162890064528,0.9091966970356721,0.85,,206,788,106,74,08_sliced_rfdetr_detector_experiment,False
combined_1000,rfdetr_medium_face_030,profile_or_occluded_face,0.8814317673378076,0.91415313225058,0.89749430523918,0.9074159373560571,,0.9067162890064528,0.9091966970356721,0.85,,206,788,106,74,08_sliced_rfdetr_detector_experiment,False
combined_1000,error_hardened_all_raw_logreg_iou0_6,all_images,0.9010654490106544,0.9083237437667816,0.9046800382043936,0.9068627450980391,,0.906686987900572,0.9072326646239832,0.85,True,1000,2368,260,239,12_detector_error_hardening,False
01_baseline_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,multi_face,0.9399830938292476,0.896774193548387,0.9178704085843996,0.9050952303434803,,0.9063691373354762,0.9031753427752464,0.85,,280,1112,71,128,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_scrfd10g,multi_face,0.9143556280587276,0.904032258064516,0.9091646390916464,0.9060782411897834,,0.9063476903207198,0.9055760908452539,0.85,,280,1121,105,119,08_sliced_rfdetr_detector_experiment,False
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,edge_or_partial_face,0.9093789607097592,0.9053627760252366,0.907366424280746,0.9061631725183129,,0.9062653065575664,0.905964493616958,0.85,,376,1435,143,150,08_sliced_rfdetr_detector_experiment,False
combined_1000,error_hardened_rfdetr_clean_extra_iou0_5,all_images,0.9529267294310274,0.8929804372842347,0.921980198019802,0.9043586356926425,,0.9062250066828058,0.9018196161010159,0.85,True,1000,2328,115,279,12_detector_error_hardening,False
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,edge_or_partial_face,0.9242718446601942,0.9009463722397476,0.9124600638977636,0.9055168040583386,,0.9061573423962964,0.90442152743644,0.85,,376,1428,117,157,08_sliced_rfdetr_detector_experiment,False
combined_1000,error_hardened_all_raw_rf_iou0_6,all_images,0.899961962723469,0.9075565784426544,0.9037433155080212,0.9060274182430881,,0.9058438011370776,0.9064148268208443,0.85,True,1000,2366,263,241,12_detector_error_hardening,False
combined_1000,error_hardened_raw_plus_fusions_logreg_iou0_6,all_images,0.8992778411250475,0.9075565784426544,0.9033982436044292,0.9058886591622637,,0.9056891210013376,0.9063117248907961,0.85,True,1000,2366,265,241,12_detector_error_hardening,False
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,multi_face,0.93681550126369,0.896774193548387,0.9163576431808816,0.9045062632178298,,0.905674186728041,0.9027113417372781,0.85,,280,1112,75,128,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,rfdetr_medium_face_030,edge_or_partial_face,0.8798586572438163,0.91320293398533,0.8962207558488302,0.9063334142198496,,0.9056229617770536,0.9081511263698085,0.85,,193,747,102,71,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,medium_face,0.926829268292683,0.8994082840236687,0.9129129129129128,0.904761904761905,,0.9055265396728812,0.9034887876351292,0.85,,73,152,12,17,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fixed_fusion_yolo11s1280_scrfd10g,multi_face,0.9298831385642736,0.8983870967741936,0.9138638228055784,0.9045144527443973,,0.9054058824610478,0.9030685399457525,0.85,,280,1114,84,126,08_sliced_rfdetr_detector_experiment,False
combined_1000,error_hardened_raw_plus_fusions_extra_iou0_6,all_images,0.9311853619729514,0.8979670118910625,0.9142745557508298,0.9044197187451708,,0.9053657328641932,0.9029020236127785,0.85,True,1000,2341,173,266,12_detector_error_hardening,False
combined_1000,error_hardened_all_raw_extra_iou0_6,all_images,0.922925678332678,0.9002685078634446,0.9114563106796116,0.9047105080564337,,0.9053311756144096,0.9036447249586153,0.85,True,1000,2347,196,260,12_detector_error_hardening,False
combined_1000,error_hardened_raw_plus_fusions_extra_iou0_45,all_images,0.9540041067761807,0.8910625239739164,0.9214597381991274,0.9029775324574362,,0.9049559858104456,0.9003354343750228,0.85,True,1000,2323,112,284,12_detector_error_hardening,False
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,multi_face,0.9398305084745764,0.8943548387096775,0.9165289256198348,0.9030944625407168,,0.9044459274137068,0.9010873116439272,0.85,,280,1109,71,131,08_sliced_rfdetr_detector_experiment,False
combined_1000,error_hardened_raw_plus_fusions_histgb_iou0_6,all_images,0.9157894736842104,0.901035673187572,0.9083526682134572,0.9039482798429925,,0.9043403019937072,0.9032392049010911,0.85,True,1000,2349,216,258,12_detector_error_hardening,False
combined_1000,error_hardened_rfdetr_clean_extra_iou0_6,all_images,0.9303621169916436,0.8968162639048715,0.91328125,0.9033304999613632,,0.9042870957373308,0.9017994082276717,0.85,True,1000,2338,175,269,12_detector_error_hardening,False
combined_1000,rfdetr_medium_face_030,multi_face,0.9042944785276074,0.9039247751430908,0.904109589041096,0.9039986916346391,,0.9040079489560436,0.9039802246044295,0.85,,556,2211,234,235,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,mixed_scale_face,0.8839662447257384,0.9079089924160346,0.8957776590058792,0.9030172413793103,,0.9024818842944662,0.9042917798878238,0.85,,171,838,110,85,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,downward_egocentric_view,0.8816155988857939,0.9081779053084648,0.8946996466431096,0.9027381631488876,,0.9021521099998592,0.9041617391263035,0.85,,153,633,85,64,08_sliced_rfdetr_detector_experiment,False
combined_1000,error_hardened_all_raw_histgb_iou0_6,all_images,0.9011115369873516,0.9018028385116992,0.901457055214724,0.9016644933650376,,0.9016472625350208,0.901699122072599,0.85,True,1000,2351,258,256,12_detector_error_hardening,False
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,all_images,0.8619456366237482,0.9108087679516252,0.8857037853730246,0.9005979073243647,,0.8996462091741875,0.9033697396620224,0.85,True,500,1205,193,118,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,medium_face,0.8994082840236687,0.8994082840236687,0.8994082840236687,0.8994082840236686,,0.8994082840236687,0.8994082840236686,0.85,,73,152,17,17,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,edge_or_partial_face,0.8764186633039092,0.9061277705345502,0.891025641025641,0.9000259000259001,,0.8993813274342588,0.9016313921843236,0.85,,183,695,98,72,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,rfdetr_medium_face_030,all_images,0.848879248011569,0.914330218068536,0.8803899512560929,0.9004448535051388,,0.8993000543597285,0.90431377992199,0.85,True,500,1174,209,110,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,rfdetr_medium_face_030,multi_face,0.9216666666666666,0.8919354838709678,0.9065573770491804,0.8977272727272728,,0.898564075445091,0.896356549364614,0.85,,280,1106,94,134,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,rfdetr_medium_face_030,no_face,0.0,0.0,0.0,0.0,0.8978102189781022,0.8978102189781022,0.08978102189781023,0.85,,137,0,14,0,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,outdoor_or_vehicle_scene,0.6,1.0,0.7499999999999999,0.8823529411764706,,0.8975,0.9305882352941177,0.85,,5,9,6,0,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_scrfd10g,mixed_scale_face,0.9175027870680044,0.8916576381365113,0.9043956043956044,0.8967095227718457,,0.8974266445944339,0.8955051241884943,0.85,,171,823,74,100,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fixed_fusion_yolo11s1280_scrfd10g,downward_egocentric_view,0.9294294294294294,0.8880918220946915,0.9082905355832722,0.8960625361899248,,0.8972752612003105,0.8942182613519736,0.85,,153,619,47,78,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,downward_egocentric_view,0.939117199391172,0.8852223816355811,0.9113737075332348,0.895500725689405,,0.8971496948855536,0.8931814494245961,0.85,,153,617,40,80,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_scrfd10g,low_light_or_dim,0.8913857677902621,0.8981132075471698,0.8947368421052632,0.8967596081386586,,0.8965963722110025,0.8971020637193514,0.85,,100,238,29,27,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,downward_egocentric_view,0.936267071320182,0.8852223816355811,0.9100294985250736,0.8949811430229184,,0.8965286298264143,0.8927665409508756,0.85,,153,617,42,80,08_sliced_rfdetr_detector_experiment,False
combined_1000,rfdetr_medium_face_030,edge_or_partial_face,0.8954001260239446,0.8965299684542587,0.8959646910466582,0.8963037719187589,,0.8962756648593273,0.8963604350773524,0.85,,376,1421,166,164,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,all_images,0.9338118022328548,0.8851095993953136,0.9088086922778424,0.8944393522761991,,0.8959045928996999,0.8923122578992891,0.85,True,500,1171,83,152,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_scrfd10g,downward_egocentric_view,0.908029197080292,0.8923959827833573,0.9001447178002894,0.8954794126115752,,0.8958964879672838,0.8947301616701052,0.85,,153,622,63,75,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,medium_face,0.9041916167664672,0.893491124260355,0.8988095238095238,0.8956109134045078,,0.8958907733982584,0.8950911207970045,0.85,,73,151,16,18,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,all_images,0.9265402843601896,0.8866213151927438,0.9061413673232908,0.8943275388838061,,0.8954932251421251,0.892539768032254,0.85,True,500,1173,93,150,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,very_small_or_distant_face,0.5925925925925926,1.0,0.7441860465116279,0.8791208791208791,,0.8953057708871662,0.929039479039479,0.85,,12,16,11,0,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,mixed_scale_face,0.7168674698795181,0.952,0.8178694158075602,0.8933933933933933,,0.894954100939842,0.9138350953363001,0.85,,45,238,94,12,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_scrfd10g,all_images,0.8942598187311178,0.8949357520786092,0.8945976577257273,0.8948004836759371,,0.8947836351556396,0.8948343416431921,0.85,True,500,1184,140,139,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_scrfd10g,medium_face,0.8786127167630058,0.8994082840236687,0.8888888888888888,0.895170789163722,,0.8946988785139074,0.8962693535826156,0.85,,73,152,21,17,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,all_images,0.9344,0.8828420256991686,0.9078896230081616,0.8926933659431366,,0.8942597224565001,0.8904606581902438,0.85,True,500,1168,82,155,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_scrfd10g,edge_or_partial_face,0.9070385126162018,0.8904823989569752,0.8986842105263158,0.8937450929076157,,0.894188463215233,0.8929536838105581,0.85,,183,683,70,84,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,downward_egocentric_view,0.8464619492656876,0.9083094555873924,0.8762957843814789,0.8952273369104772,,0.8941212871537437,0.8988541752859931,0.85,,242,634,115,64,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,downward_egocentric_view,0.9292168674698796,0.8839541547277937,0.9060205580029368,0.8926504629629629,,0.8939970268207882,0.8906545030607946,0.85,,242,617,47,81,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,mixed_scale_face,0.9324942791762014,0.8829902491874323,0.9070673344462994,0.8924660534384583,,0.893959923501026,0.8903096032490657,0.85,,171,815,59,108,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,mixed_scale_face,0.8905325443786982,0.8945022288261516,0.8925129725722757,0.8937054631828978,,0.8936079463179373,0.8939060689705928,0.85,,126,602,74,71,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,edge_or_partial_face,0.9362880886426592,0.8813559322033898,0.9079919408999328,0.8918205804749338,,0.8935081500214525,0.8894653099152028,0.85,,183,676,46,91,08_sliced_rfdetr_detector_experiment,False
combined_1000,rfdetr_medium_face_030,all_images,0.8755140186915887,0.8983505945531262,0.886785308595229,0.8936884682897047,,0.8931756154774981,0.8949014054011171,0.85,True,1000,2342,333,265,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,downward_egocentric_view,0.9304084720121027,0.8823529411764706,0.9057437407952872,0.8915627718179181,,0.8930061941647379,0.8894609519203956,0.85,,153,615,46,82,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,rfdetr_medium_face_030,small_face,0.8463302752293578,0.9066339066339066,0.8754448398576512,0.8938953488372092,,0.892806276799388,0.8974189040442774,0.85,,119,369,67,38,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,downward_egocentric_view,0.9236526946107784,0.8839541547277937,0.9033674963396778,0.8916184971098265,,0.8927773441190633,0.8898400943116004,0.85,,242,617,51,81,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fixed_fusion_yolo11s1280_scrfd10g,all_images,0.9107835531419706,0.8873771730914588,0.8989280245022971,0.8919617079471204,,0.8926055239492197,0.8908639448104254,0.85,True,500,1174,115,149,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_rfdetr_predicted_conditions,mixed_scale_face,0.9292237442922374,0.8819068255687974,0.9049471928849362,0.8909807355516637,,0.8923986092701761,0.888906994936858,0.85,,171,814,62,109,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,rfdetr_medium_face_030,low_light_or_dim,0.8843283582089553,0.8943396226415095,0.8893058161350844,0.892319277108434,,0.8920800445716478,0.8928334098149853,0.85,,100,237,31,28,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,low_light_or_dim,0.8339100346020761,0.909433962264151,0.8700361010830324,0.8932542624166048,,0.8920321042026638,0.8978366445360568,0.85,,100,241,48,24,08_sliced_rfdetr_detector_experiment,False
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,downward_egocentric_view,0.908957415565345,0.8868194842406877,0.8977519941986946,0.8911603800748632,,0.8917664048626552,0.8901185013316975,0.85,,242,619,62,79,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,medium_face,0.8453038674033149,0.9053254437869822,0.8742857142857142,0.8926487747957993,,0.8915633537732985,0.8961541189008199,0.85,,73,153,28,16,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_rfdetr_predicted_conditions,no_face,0.0,0.0,0.0,0.0,0.8904109589041096,0.8904109589041096,0.08904109589041097,0.85,,146,0,20,0,08_sliced_rfdetr_detector_experiment,False
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,mixed_scale_face,0.9187358916478556,0.8819068255687974,0.8999447208402431,0.8890345128877241,,0.8900992059945647,0.8873716540064349,0.85,,171,814,72,109,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,mixed_scale_face,0.9352601156069364,0.8764897074756229,0.9049217002237138,0.8876453807329382,,0.889474746475777,0.8851556666030831,0.85,,171,809,56,114,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_scrfd10g,downward_egocentric_view,0.8787023977433004,0.8925501432664756,0.8855721393034824,0.8897457869180233,,0.8894208677234098,0.890464279627045,0.85,,242,623,86,75,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_rfdetr_predicted_conditions,low_light_or_dim,0.8632075471698113,0.8970588235294118,0.8798076923076924,0.890077821011673,,0.889360913088022,0.891928445264017,0.85,,99,183,29,21,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,small_face,0.7207920792079208,0.9430051813471504,0.8170594837261503,0.8882381649585164,,0.8892974467279773,0.907092117036069,0.85,,110,364,141,22,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,multi_face,0.682033096926714,0.956882255389718,0.7964113181504486,0.885512584407612,,0.8892796052336003,0.9115549217978911,0.85,,276,1154,538,52,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_rfdetr_predicted_conditions,downward_egocentric_view,0.917910447761194,0.8810888252148997,0.8991228070175439,0.888214904679376,,0.8892794829201902,0.8865525073356483,0.85,,242,615,55,83,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,medium_face,0.6662468513853904,0.9618181818181818,0.7872023809523809,0.8834335337341348,,0.8886070985584524,0.9126648867538909,0.85,,150,529,265,21,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,profile_or_occluded_face,0.6821192052980133,0.9559164733178654,0.7961352657004831,0.8848797250859107,,0.8885914446115346,0.9107775594578915,0.85,,206,824,384,38,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,profile_or_occluded_face,0.6821192052980133,0.9559164733178654,0.7961352657004831,0.8848797250859107,,0.8885914446115346,0.9107775594578915,0.85,,206,824,384,38,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,large_face,0.9,0.8852459016393442,0.8925619834710743,0.888157894736842,,0.8885503319333424,0.8874493097497843,0.85,,28,54,6,7,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,edge_or_partial_face,0.9358437935843794,0.8748370273794003,0.9043126684636118,0.8863936591809776,,0.888306614270951,0.8838268619502925,0.85,,183,671,46,96,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_rfdetr_predicted_conditions,low_light_or_dim,0.9002169197396963,0.8848614072494669,0.89247311827957,0.887890457851947,,0.8882998862560156,0.8871542211491099,0.85,,199,415,46,54,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,edge_or_partial_face,0.9257221458046768,0.877444589308996,0.9009370816599732,0.8866930171277996,,0.8881454680463085,0.8845844519132651,0.85,,183,673,54,94,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_scrfd10g,low_light_or_dim,0.8556910569105691,0.8976545842217484,0.8761706555671176,0.8889358108108107,,0.8880872493269728,0.8912785381378961,0.85,,199,421,71,48,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,motion_blur_or_low_sharpness,0.78,0.9212598425196852,0.8447653429602889,0.8890577507598786,,0.8880102333778674,0.899083335327765,0.85,,94,117,33,10,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,low_light_or_dim,0.931726907630522,0.8754716981132076,0.9027237354085604,0.8861726508785331,,0.8879102283887772,0.8837724572562704,0.85,,100,232,17,33,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,rfdetr_medium_face_030,all_images,0.9040247678018576,0.8828420256991686,0.8933078393881454,0.8869987849331714,,0.8875767533316817,0.8859994897179383,0.85,True,500,1168,124,155,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_scrfd10g,outdoor_or_vehicle_scene,0.5652173913043478,1.0,0.7222222222222222,0.8666666666666666,,0.8870772946859904,0.9231884057971015,0.85,,23,13,10,0,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,multi_face,0.7054455445544554,0.945273631840796,0.8079376328844792,0.8850931677018634,,0.8869568233730827,0.9062457070774288,0.85,,276,1140,476,66,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,rfdetr_medium_face_030,edge_or_partial_face,0.913279132791328,0.878748370273794,0.8956810631229236,0.885444035733053,,0.8864346197378299,0.8838753628903623,0.85,,183,674,64,93,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,edge_or_partial_face,0.6839332748024582,0.952322738386308,0.7961165048543689,0.8830197234187258,,0.8864322336449384,0.9081580382860275,0.85,,193,779,360,39,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,rfdetr_medium_face_030,medium_face,0.8823529411764706,0.8875739644970414,0.8849557522123893,0.8865248226950356,,0.8863973090938214,0.886789576714483,0.85,,73,150,20,19,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,low_light_or_dim,0.8829268292682927,0.8872549019607843,0.8850855745721271,0.8863858961802155,,0.8862797628443707,0.8866048432463929,0.85,,99,181,24,23,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,mixed_scale_face,0.7289719626168224,0.936,0.819614711033275,0.8856926570779713,,0.886200874020001,0.9027203605311751,0.85,,45,234,87,16,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,medium_face,0.696524064171123,0.9472727272727272,0.802773497688752,0.8836499321573947,,0.8860730535665732,0.9062921621837338,0.85,,150,521,227,29,08_sliced_rfdetr_detector_experiment,False
combined_1000,rfdetr_medium_face_030,mixed_scale_face,0.9234285714285714,0.875406283856988,0.8987764182424915,0.8846069629954018,,0.8860510462105223,0.8825086823987499,0.85,,171,808,67,115,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,small_face,0.6931818181818182,0.9481865284974094,0.800875273522976,0.8832046332046333,,0.885858243722242,0.9064405836426562,0.85,,110,366,162,20,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,high_clutter,0.6289237668161435,0.9722703639514731,0.7637848876786929,0.8765625,,0.8858143351697452,0.9140087382500719,0.85,,190,561,331,16,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,profile_or_occluded_face,0.7097902097902098,0.9419953596287703,0.8095712861415753,0.8841463414634148,,0.8856688262731156,0.9043125901035755,0.85,,206,812,332,50,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,profile_or_occluded_face,0.7097902097902098,0.9419953596287703,0.8095712861415753,0.8841463414634148,,0.8856688262731156,0.9043125901035755,0.85,,206,812,332,50,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,very_small_or_distant_face,0.7807017543859649,0.9175257731958762,0.8436018957345972,0.8864541832669321,,0.8853624019495654,0.8960754738326492,0.85,,52,89,25,8,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fixed_fusion_yolo11s1280_scrfd10g,edge_or_partial_face,0.9204389574759944,0.8748370273794003,0.8970588235294117,0.8835923097181986,,0.8849526694265626,0.8815860409737594,0.85,,183,671,58,96,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,low_light_or_dim,0.9074889867841408,0.8784648187633263,0.8927410617551463,0.8841201716738197,,0.8849362963133628,0.8827810737930312,0.85,,199,412,42,57,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_scrfd10g,medium_face,0.7121212121212122,0.94,0.810344827586207,0.8834586466165413,,0.8847983281086729,0.9030767828662565,0.85,,150,517,209,33,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_scrfd10g,mixed_scale_face,0.9216300940438872,0.8736998514115899,0.897025171624714,0.882882882882883,,0.8843242057281006,0.8807886335426428,0.85,,126,588,50,85,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,low_light_or_dim,0.927710843373494,0.8716981132075472,0.8988326848249028,0.8823529411764707,,0.8840830291284807,0.8799630932163727,0.85,,100,231,18,34,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fixed_fusion_yolo11s1280_scrfd10g,medium_face,0.8922155688622755,0.8816568047337278,0.8869047619047618,0.8837485172004744,,0.8840246704393411,0.8832356092632692,0.85,,73,149,18,20,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,rfdetr_medium_face_030,very_small_or_distant_face,0.7142857142857143,0.9375,0.8108108108108109,0.8823529411764707,,0.8835062741312741,0.901391806722689,0.85,,12,15,6,1,08_sliced_rfdetr_detector_experiment,False
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,no_face,0.0,0.0,0.0,0.0,0.88339222614841,0.88339222614841,0.088339222614841,0.85,,283,0,43,0,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,small_face,0.687099725526075,0.9470365699873896,0.7963944856839873,0.8804220398593201,,0.8833823644654075,0.9043892530092408,0.85,,229,751,342,42,08_sliced_rfdetr_detector_experiment,False
