method,relative_path,non_sensitive_ssim,full_frame_utility,SSIM,privacy_score_legacy
diffusion_low_step,day2/members/allie/16_0556.webp,0.997266569927212,0.9447027208808498,0.9935953759706888,1.0
diffusion_low_step,day1/members/werner/19_0438.webp,0.9983521561013008,0.8348124180676499,0.9809018978361208,1.0
diffusion_low_step,day2/members/allie/19_0622.webp,0.9983444619777103,0.8767382913419883,0.981805101253446,0.9285714285714286
diffusion_low_step,day3/members/onanong/12_0703.webp,0.9982180349721821,0.9685358091307184,0.9961987553263704,1.0
diffusion_low_step,day1/members/stevan/18_0567.webp,0.9978253412346255,0.8765693703494271,0.9836399230761924,1.0
diffusion_low_step,day3/members/stevan/20_0527.webp,0.9971750195067278,0.8788546665764314,0.9885661876214468,1.0
diffusion_low_step,day1/members/onanong/19_0481.webp,0.9980476805228534,0.9755515225370645,0.9950356822738884,1.0
diffusion_low_step,day4/members/klaus/08_0554.webp,0.9979761585764245,0.9815178386231154,0.9949132471004904,1.0
diffusion_low_step,day3/members/klaus/19_0704.webp,0.9967920959222525,0.9582817029862448,0.9923668655944554,1.0
diffusion_low_step,day2/members/luca/12_0565.webp,0.998454982148898,0.9874308746961014,0.9952445122787866,1.0
diffusion_low_step,day4/members/luca/08_0034.webp,0.9972547045854924,0.9607547451638648,0.9941358407752654,1.0
diffusion_low_step,day1/members/tien/10_0152.webp,0.997504300853734,0.8527792756481622,0.9867612326589532,1.0
diffusion_low_step,day4/members/werner/13_0537.webp,0.9981051283894598,0.8903677228144473,0.985718724737896,1.0
diffusion_low_step,day1/members/bjorn/09_0300.webp,0.9980832009513466,0.7524374047892597,0.9676105146561677,1.0
